dimension,category,document_id,issuer,fiscal_year,split,source_artifact,source_row_identifier
layout_and_structure,running_furniture_candidate,INE191H01014_2025,PVR INOX Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2025
layout_and_structure,running_furniture_candidate,INE192B01031_2012,Welspun Living Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2012
layout_and_structure,running_furniture_candidate,INE192B01031_2017,Welspun Living Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2017
layout_and_structure,running_furniture_candidate,INE192B01031_2018,Welspun Living Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2018
layout_and_structure,running_furniture_candidate,INE192B01031_2025,Welspun Living Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2025
layout_and_structure,running_furniture_candidate,INE226A01021_2013,Voltas Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2013
layout_and_structure,running_furniture_candidate,INE226A01021_2018,Voltas Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2018
layout_and_structure,running_furniture_candidate,INE226A01021_2024,Voltas Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2024
layout_and_structure,running_furniture_candidate,INE226A01021_2025,Voltas Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2025
layout_and_structure,running_furniture_candidate,INE482A01020_2017,CEAT Limited,2017,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE482A01020_2017
layout_and_structure,running_furniture_candidate,INE482A01020_2024,CEAT Limited,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE482A01020_2024
layout_and_structure,running_furniture_candidate,INE482A01020_2025,CEAT Limited,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE482A01020_2025
layout_and_structure,running_furniture_candidate,INE761H01022_2018,Page Industries Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE761H01022_2018
layout_and_structure,running_furniture_candidate,INE761H01022_2024,Page Industries Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE761H01022_2024
layout_and_structure,running_furniture_candidate,INE761H01022_2025,Page Industries Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE761H01022_2025
layout_and_structure,running_furniture_candidate,INE797F01020_2013,Jubilant Foodworks Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE797F01020_2013
layout_and_structure,running_furniture_candidate,INE797F01020_2024,Jubilant Foodworks Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE797F01020_2024
layout_and_structure,running_furniture_candidate,INE797F01020_2025,Jubilant Foodworks Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE797F01020_2025
layout_and_structure,combined_mdna_candidate,INE001B01026_2012,KRBL Limited,2012,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001B01026_2012
layout_and_structure,combined_mdna_candidate,INE001O01029_2013,Risa International Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001O01029_2013
layout_and_structure,combined_mdna_candidate,INE001O01029_2024,Risa International Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001O01029_2024
layout_and_structure,combined_mdna_candidate,INE001O01029_2025,Risa International Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001O01029_2025
layout_and_structure,combined_mdna_candidate,INE002A01018_2024,Reliance Industries Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002A01018_2024
layout_and_structure,combined_mdna_candidate,INE002B01016_2024,MADALA HOLDINGS LIMITED,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002B01016_2024
layout_and_structure,combined_mdna_candidate,INE002B01016_2025,MADALA HOLDINGS LIMITED,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002B01016_2025
layout_and_structure,combined_mdna_candidate,INE002L01015_2018,SJVN Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2018
layout_and_structure,combined_mdna_candidate,INE002L01015_2024,SJVN Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2024
layout_and_structure,combined_mdna_candidate,INE002L01015_2025,SJVN Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2025
layout_and_structure,combined_mdna_candidate,INE003B01014_2013,Inter State Oil Carrier Ltd,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003B01014_2013
layout_and_structure,combined_mdna_candidate,INE003B01014_2024,Inter State Oil Carrier Ltd,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003B01014_2024
layout_and_structure,combined_mdna_candidate,INE003B01014_2025,Inter State Oil Carrier Ltd,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003B01014_2025
layout_and_structure,combined_mdna_candidate,INE004E01016_2017,Span Divergent Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004E01016_2017
layout_and_structure,combined_mdna_candidate,INE004E01016_2024,Span Divergent Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004E01016_2024
layout_and_structure,combined_mdna_candidate,INE004E01016_2025,Span Divergent Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004E01016_2025
layout_and_structure,combined_mdna_candidate,INE004Z01011_2025,Mac Hotels Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004Z01011_2025
layout_and_structure,combined_mdna_candidate,INE005E01013_2012,Ekansh Concepts Limited,2012,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE005E01013_2012
layout_and_structure,combined_mdna_candidate,INE005E01013_2024,Ekansh Concepts Limited,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE005E01013_2024
layout_and_structure,combined_mdna_candidate,INE005E01013_2025,Ekansh Concepts Limited,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE005E01013_2025
layout_and_structure,combined_mdna_candidate,INE006C01015_2024,K.Z.Leasing & Finance Ltd.,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006C01015_2024
layout_and_structure,combined_mdna_candidate,INE006C01015_2025,K.Z.Leasing & Finance Ltd.,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006C01015_2025
layout_and_structure,combined_mdna_candidate,INE006I01046_2012,Astral Limited,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006I01046_2012
layout_and_structure,combined_mdna_candidate,INE006I01046_2013,Astral Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006I01046_2013
layout_and_structure,combined_mdna_candidate,INE007A01025_2024,Crisil Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE007A01025_2024
layout_and_structure,combined_mdna_candidate,INE007A01025_2025,Crisil Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE007A01025_2025
layout_and_structure,combined_mdna_candidate,INE008A01015_2024,IDBI Bank Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE008A01015_2024
layout_and_structure,combined_mdna_candidate,INE009A01021_2024,Infosys Limited,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE009A01021_2024
layout_and_structure,combined_mdna_candidate,INE009A01021_2025,Infosys Limited,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE009A01021_2025
layout_and_structure,combined_mdna_candidate,INE00FF01025_2025,Acutaas Chemicals Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE00FF01025_2025
layout_and_structure,combined_mdna_candidate,INE00LO01017_2024,Craftsman Automation Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE00LO01017_2024
layout_and_structure,combined_mdna_candidate,INE00LO01017_2025,Craftsman Automation Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE00LO01017_2025
layout_and_structure,combined_mdna_candidate,INE044A01036_2025,Sun Pharmaceutical Industries Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE044A01036_2025
layout_and_structure,combined_mdna_candidate,INE081A01020_2017,Tata Steel Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE081A01020_2017
layout_and_structure,combined_mdna_candidate,INE081A01020_2018,Tata Steel Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE081A01020_2018
layout_and_structure,combined_mdna_candidate,INE081A01020_2024,Tata Steel Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE081A01020_2024
layout_and_structure,combined_mdna_candidate,INE081A01020_2025,Tata Steel Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE081A01020_2025
layout_and_structure,combined_mdna_candidate,INE119A01028_2024,Balrampur Chini Mills Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE119A01028_2024
layout_and_structure,combined_mdna_candidate,INE151A01013_2012,Tata Communications Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE151A01013_2012
layout_and_structure,combined_mdna_candidate,INE151A01013_2013,Tata Communications Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE151A01013_2013
layout_and_structure,combined_mdna_candidate,INE151A01013_2018,Tata Communications Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE151A01013_2018
layout_and_structure,combined_mdna_candidate,INE154A01025_2018,ITC Limited,2018,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE154A01025_2018
layout_and_structure,combined_mdna_candidate,INE154A01025_2025,ITC Limited,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE154A01025_2025
layout_and_structure,combined_mdna_candidate,INE482A01020_2018,CEAT Limited,2018,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE482A01020_2018
layout_and_structure,annexure_candidate,INE001B01026_2012,KRBL Limited,2012,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001B01026_2012
layout_and_structure,annexure_candidate,INE001B01026_2013,KRBL Limited,2013,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001B01026_2013
layout_and_structure,annexure_candidate,INE001B01026_2017,KRBL Limited,2017,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001B01026_2017
layout_and_structure,annexure_candidate,INE001B01026_2018,KRBL Limited,2018,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001B01026_2018
layout_and_structure,annexure_candidate,INE001B01026_2024,KRBL Limited,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001B01026_2024
layout_and_structure,annexure_candidate,INE001B01026_2025,KRBL Limited,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001B01026_2025
layout_and_structure,annexure_candidate,INE001F01019_2012,Modern Steels Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001F01019_2012
layout_and_structure,annexure_candidate,INE001F01019_2013,Modern Steels Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001F01019_2013
layout_and_structure,annexure_candidate,INE001F01019_2017,Modern Steels Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001F01019_2017
layout_and_structure,annexure_candidate,INE001F01019_2018,Modern Steels Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001F01019_2018
layout_and_structure,annexure_candidate,INE001F01019_2024,Modern Steels Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001F01019_2024
layout_and_structure,annexure_candidate,INE001F01019_2025,Modern Steels Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001F01019_2025
layout_and_structure,annexure_candidate,INE001O01029_2012,Risa International Limited,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001O01029_2012
layout_and_structure,annexure_candidate,INE001O01029_2013,Risa International Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001O01029_2013
layout_and_structure,annexure_candidate,INE001O01029_2017,Risa International Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001O01029_2017
layout_and_structure,annexure_candidate,INE001O01029_2018,Risa International Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001O01029_2018
layout_and_structure,annexure_candidate,INE001O01029_2024,Risa International Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001O01029_2024
layout_and_structure,annexure_candidate,INE001O01029_2025,Risa International Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001O01029_2025
layout_and_structure,annexure_candidate,INE002A01018_2012,Reliance Industries Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002A01018_2012
layout_and_structure,annexure_candidate,INE002A01018_2013,Reliance Industries Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002A01018_2013
layout_and_structure,annexure_candidate,INE002A01018_2017,Reliance Industries Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002A01018_2017
layout_and_structure,annexure_candidate,INE002A01018_2018,Reliance Industries Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002A01018_2018
layout_and_structure,annexure_candidate,INE002A01018_2024,Reliance Industries Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002A01018_2024
layout_and_structure,annexure_candidate,INE002A01018_2025,Reliance Industries Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002A01018_2025
layout_and_structure,annexure_candidate,INE002B01016_2012,MADALA HOLDINGS LIMITED,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002B01016_2012
layout_and_structure,annexure_candidate,INE002B01016_2013,MADALA HOLDINGS LIMITED,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002B01016_2013
layout_and_structure,annexure_candidate,INE002B01016_2017,MADALA HOLDINGS LIMITED,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002B01016_2017
layout_and_structure,annexure_candidate,INE002B01016_2018,MADALA HOLDINGS LIMITED,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002B01016_2018
layout_and_structure,annexure_candidate,INE002B01016_2024,MADALA HOLDINGS LIMITED,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002B01016_2024
layout_and_structure,annexure_candidate,INE002B01016_2025,MADALA HOLDINGS LIMITED,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002B01016_2025
layout_and_structure,annexure_candidate,INE002E01010_2012,Sar  Auto Products Limited,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002E01010_2012
layout_and_structure,annexure_candidate,INE002E01010_2013,Sar  Auto Products Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002E01010_2013
layout_and_structure,annexure_candidate,INE002E01010_2017,Sar  Auto Products Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002E01010_2017
layout_and_structure,annexure_candidate,INE002E01010_2018,Sar  Auto Products Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002E01010_2018
layout_and_structure,annexure_candidate,INE002E01010_2024,Sar  Auto Products Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002E01010_2024
layout_and_structure,annexure_candidate,INE002E01010_2025,Sar  Auto Products Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002E01010_2025
layout_and_structure,annexure_candidate,INE002L01015_2013,SJVN Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2013
layout_and_structure,annexure_candidate,INE002L01015_2017,SJVN Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2017
layout_and_structure,annexure_candidate,INE002L01015_2018,SJVN Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2018
layout_and_structure,annexure_candidate,INE002L01015_2024,SJVN Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2024
layout_and_structure,annexure_candidate,INE002L01015_2025,SJVN Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2025
layout_and_structure,annexure_candidate,INE002S01010_2017,Mahanagar Gas Limited,2017,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002S01010_2017
layout_and_structure,annexure_candidate,INE002S01010_2018,Mahanagar Gas Limited,2018,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002S01010_2018
layout_and_structure,annexure_candidate,INE002S01010_2024,Mahanagar Gas Limited,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002S01010_2024
layout_and_structure,annexure_candidate,INE002S01010_2025,Mahanagar Gas Limited,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002S01010_2025
layout_and_structure,annexure_candidate,INE003B01014_2013,Inter State Oil Carrier Ltd,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003B01014_2013
layout_and_structure,annexure_candidate,INE003B01014_2017,Inter State Oil Carrier Ltd,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003B01014_2017
layout_and_structure,annexure_candidate,INE003B01014_2018,Inter State Oil Carrier Ltd,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003B01014_2018
layout_and_structure,annexure_candidate,INE003B01014_2024,Inter State Oil Carrier Ltd,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003B01014_2024
layout_and_structure,annexure_candidate,INE003B01014_2025,Inter State Oil Carrier Ltd,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003B01014_2025
layout_and_structure,annexure_candidate,INE003F01015_2012,Muller & Phipps (India) Ltd.,2012,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003F01015_2012
layout_and_structure,annexure_candidate,INE003F01015_2013,Muller & Phipps (India) Ltd.,2013,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003F01015_2013
layout_and_structure,annexure_candidate,INE003F01015_2017,Muller & Phipps (India) Ltd.,2017,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003F01015_2017
layout_and_structure,annexure_candidate,INE003F01015_2018,Muller & Phipps (India) Ltd.,2018,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003F01015_2018
layout_and_structure,annexure_candidate,INE003F01015_2024,Muller & Phipps (India) Ltd.,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003F01015_2024
layout_and_structure,annexure_candidate,INE003F01015_2025,Muller & Phipps (India) Ltd.,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003F01015_2025
layout_and_structure,annexure_candidate,INE004C01028_2017,Gujarat Cotex Ltd,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004C01028_2017
layout_and_structure,annexure_candidate,INE004C01028_2018,Gujarat Cotex Ltd,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004C01028_2018
layout_and_structure,annexure_candidate,INE004C01028_2025,Gujarat Cotex Ltd,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004C01028_2025
layout_and_structure,annexure_candidate,INE004E01016_2012,Span Divergent Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004E01016_2012
layout_and_structure,annexure_candidate,INE004E01016_2013,Span Divergent Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004E01016_2013
layout_and_structure,annexure_candidate,INE004E01016_2017,Span Divergent Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004E01016_2017
layout_and_structure,annexure_candidate,INE004E01016_2024,Span Divergent Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004E01016_2024
layout_and_structure,annexure_candidate,INE004E01016_2025,Span Divergent Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004E01016_2025
layout_and_structure,annexure_candidate,INE004Z01011_2024,Mac Hotels Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004Z01011_2024
layout_and_structure,annexure_candidate,INE004Z01011_2025,Mac Hotels Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004Z01011_2025
layout_and_structure,annexure_candidate,INE005E01013_2012,Ekansh Concepts Limited,2012,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE005E01013_2012
layout_and_structure,annexure_candidate,INE005E01013_2013,Ekansh Concepts Limited,2013,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE005E01013_2013
layout_and_structure,annexure_candidate,INE005E01013_2017,Ekansh Concepts Limited,2017,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE005E01013_2017
layout_and_structure,annexure_candidate,INE005E01013_2018,Ekansh Concepts Limited,2018,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE005E01013_2018
layout_and_structure,annexure_candidate,INE005E01013_2024,Ekansh Concepts Limited,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE005E01013_2024
layout_and_structure,annexure_candidate,INE005E01013_2025,Ekansh Concepts Limited,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE005E01013_2025
layout_and_structure,annexure_candidate,INE006C01015_2012,K.Z.Leasing & Finance Ltd.,2012,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006C01015_2012
layout_and_structure,annexure_candidate,INE006C01015_2013,K.Z.Leasing & Finance Ltd.,2013,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006C01015_2013
layout_and_structure,annexure_candidate,INE006C01015_2017,K.Z.Leasing & Finance Ltd.,2017,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006C01015_2017
layout_and_structure,annexure_candidate,INE006C01015_2018,K.Z.Leasing & Finance Ltd.,2018,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006C01015_2018
layout_and_structure,annexure_candidate,INE006C01015_2024,K.Z.Leasing & Finance Ltd.,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006C01015_2024
layout_and_structure,annexure_candidate,INE006C01015_2025,K.Z.Leasing & Finance Ltd.,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006C01015_2025
layout_and_structure,annexure_candidate,INE006I01046_2012,Astral Limited,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006I01046_2012
layout_and_structure,annexure_candidate,INE006I01046_2013,Astral Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006I01046_2013
layout_and_structure,annexure_candidate,INE006I01046_2017,Astral Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006I01046_2017
layout_and_structure,annexure_candidate,INE006I01046_2018,Astral Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006I01046_2018
