document_id,page_index,furniture_type,text_snippet,vertical_coord,detector_status,verification_status
INE154A01025_2018,110,running_footer,"87
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,111,running_footer,88 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,112,running_footer,"89
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,113,running_footer,90 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,114,running_footer,"91
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,115,running_footer,92 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,116,running_footer,"93
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,117,running_footer,94 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,118,running_footer,"95
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,119,running_footer,96 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,120,running_footer,"97
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,121,running_footer,98 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,122,running_footer,"99
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,125,running_footer,102 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,126,running_footer,"103
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,127,running_footer,104 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,128,running_footer,"105
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,129,running_footer,106 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,130,running_footer,"107
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,131,running_footer,108 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,132,running_footer,"109
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,133,running_footer,110 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,134,running_footer,"111
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,135,running_footer,112 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,136,running_footer,"113
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,137,running_footer,114 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,138,running_footer,"115
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,139,running_footer,116 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,140,running_footer,"117
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,141,running_footer,118 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,142,running_footer,"119
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,143,running_footer,120 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,144,running_footer,"121
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,145,running_footer,122 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,148,running_footer,"125
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,149,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
126",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,150,running_footer,"127
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,151,running_footer,128 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,152,running_footer,"129
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,153,running_footer,130 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,154,running_footer,"131
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,155,running_footer,132 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,156,running_footer,"133
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,157,running_footer,134 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,158,running_footer,"135
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,159,running_footer,136 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,160,running_footer,"137
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,161,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
138",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,162,running_footer,"139
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,163,running_footer,140 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,164,running_footer,"141
ITC Limited REPORT AND ACCOUNTS 2018",816.77,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,165,running_footer,142 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,166,running_footer,"143
ITC Limited REPORT AND ACCOUNTS 2018",816.77,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,167,running_footer,144 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,168,running_footer,"145
ITC Limited REPORT AND ACCOUNTS 2018",816.77,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,169,running_footer,146 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,170,running_footer,"147
ITC Limited REPORT AND ACCOUNTS 2018",816.77,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,171,running_footer,148 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,172,running_footer,"149
ITC Limited REPORT AND ACCOUNTS 2018",816.77,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,173,running_footer,150 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,174,running_footer,"151
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,175,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
152",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,176,running_footer,"153
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,177,running_footer,154 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,178,running_footer,"155
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,179,running_footer,156 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,180,running_footer,"157
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,181,running_footer,158 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,184,running_footer,"161
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,185,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
162",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,186,running_footer,"163
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,187,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
164",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,188,running_footer,"165
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,189,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
166",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,190,running_footer,"167
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,191,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
168",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,192,running_footer,"169
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,193,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
170",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,194,running_footer,"171
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,195,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
172",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,196,running_footer,"173
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,197,running_footer,174 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,198,running_footer,"175
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,199,running_footer,176 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,200,running_footer,"177
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,201,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
178",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,202,running_footer,"179
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,203,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
180",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,204,running_footer,"181
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,205,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
182",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,206,running_footer,"183
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,207,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
184",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,208,running_footer,"185
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,209,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
186",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,210,running_footer,"187
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,211,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
188",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,212,running_footer,"189
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,213,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
190",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,214,running_footer,"191
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,215,running_footer,192 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,216,running_footer,"193
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,217,running_footer,194 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,218,running_footer,"195
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,219,running_footer,196 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,220,running_footer,"197
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,221,running_footer,198 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,229,running_footer,"Gurugram, 16th May, 2018",781.21,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,231,running_header,"ITC Limited REPORT AND ACCOUNTS 2018
208",19.05,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,233,running_footer,210 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,234,running_footer,"211
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,235,running_footer,212 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,236,running_footer,"213
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,237,running_footer,214 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,238,running_footer,"215
ITC Limited REPORT AND ACCOUNTS 2018",816.8,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,239,running_footer,216 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,240,running_footer,"217
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,241,running_footer,218 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,242,running_footer,"219
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,243,running_footer,220 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,244,running_footer,"221
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,245,running_footer,222 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,246,running_footer,"223
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,247,running_footer,224 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,248,running_footer,"225
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,249,running_footer,226 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,250,running_footer,"227
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,251,running_footer,228 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,252,running_footer,"229
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,253,running_footer,230 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,254,running_footer,"231
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,255,running_footer,232 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,256,running_footer,"233
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,257,running_footer,234 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,258,running_footer,"235
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,259,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
236",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,260,running_footer,"237
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,261,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
238",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,262,running_footer,"239
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,263,running_footer,240 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,264,running_footer,"241
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,265,running_footer,242 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,266,running_footer,"243
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,267,running_footer,244 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,268,running_footer,"245
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,269,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
246",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,270,running_footer,"247
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,271,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
248",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,272,running_footer,"249
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,273,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
250",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,274,running_footer,"251
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,275,running_footer,"ITC Limited REPORT AND ACCOUNTS 2018
252",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,276,running_footer,"253
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,277,running_footer,254 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,278,running_footer,"255
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,279,running_footer,256 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,280,running_footer,"257
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,281,running_footer,258 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,282,running_footer,"259
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,283,running_footer,260 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,284,running_footer,"261
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,285,running_footer,262 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,286,running_footer,"263
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,287,running_footer,264 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,288,running_footer,"265
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,289,running_footer,266 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,290,running_footer,"267
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,291,running_footer,268 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,292,running_footer,"269
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,293,running_footer,270 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,294,running_footer,"271
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,295,running_footer,272 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,296,running_footer,"273
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,297,running_footer,274 ITC Limited REPORT AND ACCOUNTS 2018,816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,298,running_footer,"275
ITC Limited REPORT AND ACCOUNTS 2018",816.76,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,299,running_footer,276 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,300,running_footer,"277
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,301,running_footer,278 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,302,running_footer,"279
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,303,running_footer,280 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,304,running_footer,"281
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,305,running_footer,282 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,306,running_footer,"283
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,307,running_footer,284 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,308,running_footer,"285
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,309,running_footer,286 ITC Limited REPORT AND ACCOUNTS 2018,816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,310,running_footer,"287
ITC Limited REPORT AND ACCOUNTS 2018",816.78,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,312,running_footer,Note 1 : EPS and DPS have been adjusted for impact of Corporate Actions to facilitate like to like c,805.16,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,313,running_header,Business Responsibility Report,39.19,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,313,running_footer,I,812.09,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,314,running_header,Business Responsibility Report,39.19,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,314,running_footer,II,812.09,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,315,running_header,Business Responsibility Report,39.19,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,316,running_header,Business Responsibility Report,39.19,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,316,running_footer,IV,812.09,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,317,running_header,Business Responsibility Report,39.19,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,317,running_footer,V,812.09,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,318,running_header,Business Responsibility Report,39.19,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,318,running_footer,VI,812.09,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,319,running_header,Business Responsibility Report,39.19,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,319,running_footer,VII,812.09,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,320,running_header,Business Responsibility Report,39.19,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,321,running_header,Business Responsibility Report,39.19,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,321,running_footer,IX,812.09,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,322,running_header,Business Responsibility Report,39.19,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,322,running_footer,X,812.09,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,323,running_header,Business Responsibility Report,39.19,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,323,running_footer,XI,812.09,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,324,running_header,Business Responsibility Report,39.19,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,324,running_footer,XII,812.09,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,325,running_header,Business Responsibility Report,39.19,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,326,running_header,Business Responsibility Report,39.19,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,327,running_header,Business Responsibility Report,39.19,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,327,running_footer,XV,812.09,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,329,running_header,Business Update,39.19,CANDIDATE,NOT_REVIEWED
INE154A01025_2024,4,running_footer,i,814.12,CANDIDATE,NOT_REVIEWED
INE154A01025_2024,5,running_footer,ii,814.09,CANDIDATE,NOT_REVIEWED
INE154A01025_2024,7,running_footer,iv,814.09,CANDIDATE,NOT_REVIEWED
INE154A01025_2024,8,running_footer,v,814.09,CANDIDATE,NOT_REVIEWED
INE154A01025_2024,9,running_footer,vi,814.09,CANDIDATE,NOT_REVIEWED
