company_id,canonical_name,isin,cin,nse_symbol,bse_scrip,aliases,sector,cap_band,status,alternate_isins,series_type,exchange
INE910R01024,GTV Engineering Limited,INE910R01024,,,539479,GTV|GTV Engineering Ltd,,,active,,ordinary,bse
INE911B01018,TCI Finance Limited,INE911B01018,,TCIFINANCE,501242,TCI Finance Ltd|TCIFINANCE,,,active,,ordinary,both
INE911T01010,Kranti Industries Limited,INE911T01010,,,542459,KRANTI|Kranti Industries Ltd,,,active,,ordinary,bse
INE911Z01025,A-1 LIMITED,INE911Z01025,,,542012,A-1 Ltd|A1L,,,active,,ordinary,bse
INE912B01032,Goyal Associates Ltd.,INE912B01032,,,530663,GOYALASS|Goyal Associates Ltd,,,active,,ordinary,bse
INE912H01013,MBL Infrastructure Limited,INE912H01013,,MBLINFRA,533152,MBL Infrastructure Ltd|MBLINFRA,,,active,,ordinary,both
INE912L01015,Onelife Capital Advisors Limited,INE912L01015,,ONELIFECAP,533632,ONELIFECAP|Onelife Capital Advisors Ltd,,,active,,ordinary,both
INE912T01018,Raghav Productivity Enhancers Limited,INE912T01018,,RPEL,539837,RAGHAV PRODUCTIVITY ENHANCERS LIMITED|RPEL|Raghav Productivity Enhancers Ltd,,,active,,ordinary,both
INE913H01037,Endurance Technologies Limited,INE913H01037,,ENDURANCE,540153,ENDURANCE|Endurance Technologies Ltd,,,active,,ordinary,both
INE914B01012,Shree Metalloys Limited,INE914B01012,,,531962,SHREMETAL|Shree Metalloys Ltd,,,active,,ordinary,bse
INE914E01040,Alankit Limited,INE914E01040,,ALANKIT,531082,ALANKIT|Alankit Ltd,,,active,,ordinary,both
INE914G01029,Polyspin Exports Limited,INE914G01029,,POLYSPIN,539354,POLYSPIN|POLYSPIN EXPORTS LIMITED|Polyspin Exports Ltd,,,active,,ordinary,both
INE914M01019,Aster DM Quality Care Limited,INE914M01019,,ASTERDM,540975,ASTER DM QUALITY CARE LIMITED|ASTERDM|Aster DM Quality Care Ltd,,,active,,ordinary,both
INE915B01019,Ind-Swift Laboratories Limited,INE915B01019,,INDSWFTLAB,532305,INDSWFTLAB|Ind-Swift Laboratories Ltd|Ind-Swift Laboratories Ltd.,,,active,,ordinary,both
INE915E01013,Gratex Industries Ltd.,INE915E01013,,,526751,GRATEXI|Gratex Industries Ltd,,,active,,ordinary,bse
INE915K01010,Asian Hotels (West) Limited,INE915K01010,,AHLWEST,533221,AHLWEST|Asian Hotels (West) Ltd,,,active,,ordinary,both
INE916G01016,GeeCee Ventures Limited,INE916G01016,,GEECEE,532764,GEECEE|GWALCHEM|GeeCee Ventures Ltd,,,active,,ordinary,both
INE916P01025,Triveni Enterprises Limited,INE916P01025,,,538569,TRIVENIENT|Triveni Enterprises Ltd,,,active,,ordinary,bse
INE916U01025,Sheela Foam Limited,INE916U01025,,SFL,540203,SFL|Sheela Foam Ltd,,,active,,ordinary,both
INE916Y01027,Akme Fintrade (India) Limited,INE916Y01027,,AFIL,544200,AFIL|Akme Fintrade (India) Ltd,,,active,,ordinary,both
INE917H01012,Sree Rayalaseema Hi-Strength Hypo Limited,INE917H01012,,SRHHYPOLTD,532842,SRHHYPOLTD|Sree Rayalaseema Hi-Strength Hypo Ltd,,,active,,ordinary,both
INE917I01010,Bajaj Auto Limited,INE917I01010,,BAJAJ-AUTO,532977,BAJAJ-AUTO|Bajaj Auto Ltd,,,active,,ordinary,both
INE917M01012,Dilip Buildcon Limited,INE917M01012,,DBL,540047,DBL|Dilip Buildcon Ltd,,,active,,ordinary,both
INE918C01029,Gilada Finance & Investments Ltd.,INE918C01029,,,538788,GILADAFINS|Gilada Finance & Investments Ltd,,,active,,ordinary,bse
INE918I01026,Bajaj Finserv Limited,INE918I01026,,BAJAJFINSV,532978,BAJAJFINSV|Bajaj Finserv Ltd,,,active,,ordinary,both
INE918N01018,Veto Switchgears And Cables Limited,INE918N01018,,VETO,539331,VETO|VETO SWITCHGEARS AND CABLES LIMITED|Veto Switchgears and Cables Ltd,,,active,,ordinary,both
INE918Z01012,Kaynes Technology India Limited,INE918Z01012,,KAYNES,543664,KAYNES|KAYNES TECHNOLOGY INDIA LIMITED|Kaynes Technology India Ltd,,,active,,ordinary,both
INE919B01011,Laffans Petrochemicals Ltd.,INE919B01011,,,524522,LAFFANSQ|Laffans Petrochemicals Ltd,,,active,,ordinary,bse
INE919C01019,Jetking Infotrain Ltd.,INE919C01019,,,517063,JETKINGQ|Jetking Infotrain Ltd,,,active,,ordinary,bse
INE919H01018,Indian Metals & Ferro Alloys Limited,INE919H01018,,IMFA,533047,IMFA|Indian Metals & Ferro Alloys Ltd,,,active,,ordinary,both
INE919I01024,Music Broadcast Limited,INE919I01024,,RADIOCITY,540366,Music Broadcast Ltd|RADIOCITY,,,active,,ordinary,both
INE919T01013,JINDAL LEASEFIN LIMITED,INE919T01013,,,539947,JLL|Jindal Leasefin Ltd,,,active,,ordinary,bse
INE920A01037,Dolphin Offshore Enterprises (India) Limited,INE920A01037,,DOLPHIN,522261,DOLPHIN|Dolphin Offshore Enterprises (India) Ltd|Dolphin Offshore Enterprises (India) ltd.,,,active,,ordinary,both
INE920B01019,TCI Industries Ltd.,INE920B01019,,,532262,TCI Industries Ltd|TCIIND,,,active,,ordinary,bse
INE920C01017,NTC Industries Limited,INE920C01017,,NTCIND,526723,NTC INDUSTRIES LIMITED|NTC Industries Ltd|NTCIND,,,active,,ordinary,both
INE920P01019,LAXMIPATI ENGINEERING WORKS LIMITED,INE920P01019,,,537669,LAXMIPATI|Laxmipati Engineering Works Ltd,,,active,,ordinary,bse
INE920T01011,LIKHAMI CONSULTING LIMITED,INE920T01011,,,539927,LIKHAMI|Likhami Consulting Ltd,,,active,,ordinary,bse
INE921B01025,DB (International) Stock Brokers Limited,INE921B01025,,DBSTOCKBRO,530393,DB International Stock Brokers Ltd|DB(INTERNATIONAL)Stock Brokers Ltd|DBSTOCKBRO,,,active,,ordinary,both
INE921D01013,Bambino Agro Industries Ltd,INE921D01013,,,519295,BAMBINO,,,active,,ordinary,bse
INE921L01032,Powerica Limited,INE921L01032,,POWERICA,544744,POWERICA|Powerica Ltd|Powerica Ltd.,,,active,,ordinary,both
INE922A01025,Bhansali Engineering Polymers Limited,INE922A01025,,BEPL,500052,BEPL|BHANSALENG|Bhansali Engineering Polymers Ltd|Bhansali Engineering Polymers Ltd.,,,active,,ordinary,both
INE922B01023,Panacea Biotec Limited,INE922B01023,,PANACEABIO,531349,PANACEABIO|Panacea Biotec Ltd|Panacea Biotec Ltd.,,,active,,ordinary,both
INE922K01024,India Shelter Finance Corporation Limited,INE922K01024,,INDIASHLTR,544044,INDIASHLTR|India Shelter Finance Corporation Ltd,,,active,,ordinary,both
INE923A01015,SIL Investments Limited,INE923A01015,,SILINV,521194,SIL Investments Ltd|SILINV|SUTLEJINDS,,,active,,ordinary,both
INE923C01011,Colinz Laboratories ltd.,INE923C01011,,,531210,COLINZ|Colinz Laboratories Ltd,,,active,,ordinary,bse
INE923K01014,VSF Projects Limited,INE923K01014,,,519331,VSF Projects Ltd|VSFPROJ,,,active,,ordinary,bse
INE923R01019,Raideep Industries Limited,INE923R01019,,,540270,RAIDEEPIND|Raideep Industries Ltd,,,active,,ordinary,bse
INE923Y01023,Kenvi Jewels Limited,INE923Y01023,,,540953,KENVI|Kenvi Jewels Ltd,,,active,,ordinary,bse
INE924A01013,Salora International Limited,INE924A01013,,,500370,SALORAINTL|Salora International Ltd,,,active,,ordinary,bse
INE924B01011,Amco India Ltd.,INE924B01011,,,530133,AMCOIND|Amco India Ltd,,,active,,ordinary,bse
INE924D01017,The Investment Trust Of India Limited,INE924D01017,,THEINVEST,530023,FORTUNEFIN|THE INVESTMENT TRUST OF INDIA LIMITED|THEINVEST|The Investment Trust Of India Ltd,,,active,,ordinary,both
INE924H01018,Tarmat Limited,INE924H01018,,TARMAT,532869,ROMAN|TARMAT|Tarmat Ltd,,,active,,ordinary,both
INE925C01016,Madhav Marbles and Granites Limited,INE925C01016,,MADHAV,515093,MADHAV|Madhav Marbles & Granites Ltd|Madhav Marbles & Granites Ltd.,,,active,,ordinary,both
INE925D01014,Garware Marine Industries Ltd.,INE925D01014,,,509563,GARWAMAR|Garware Marine Industries Ltd,,,active,,ordinary,bse
INE925R01014,CMS Info Systems Limited,INE925R01014,,CMSINFO,543441,CMS Info Systems Ltd|CMSINFO,,,active,,ordinary,both
INE926B01016,Grand Oak Canyons Distillery Limited,INE926B01016,,GRANDOAK,523862,GRAND OAK CANYONS DISTILLERY LIMITED|GRANDOAK|Grand Oak Canyons Distillery Ltd,,,active,,ordinary,both
INE926C01022,Nikhil Adhesives Ltd.,INE926C01022,,,526159,NIKHILAD|Nikhil Adhesives Ltd,,,active,,ordinary,bse
INE926E01010,Kabra Commercial Limited,INE926E01010,,,539393,KCL|Kabra Commercial Ltd,,,active,,ordinary,bse
INE926K01017,Asian Hotels (East) Limited,INE926K01017,,AHLEAST,533227,AHLEAST|Asian Hotels (East) Ltd,,,active,,ordinary,both
INE926R01012,UNIFINZ CAPITAL INDIA LIMITED,INE926R01012,,,541358,UCIL|Unifinz Capital India Ltd,,,active,,ordinary,bse
INE926X01010,H.G. Infra Engineering Limited,INE926X01010,,HGINFRA,541019,H.G. Infra Engineering Ltd|HGINFRA,,,active,,ordinary,both
INE927A01040,Rollatainers Limited,INE927A01040,,ROLLT,502448,ROLLT|Rollatainers Ltd|Rollatainters Ltd.,,,active,,ordinary,both
INE927C01020,DiGiSPICE Technologies Limited,INE927C01020,,DIGISPICE,517214,DIGISPICE|DIGISPICE TECHNOLOGIES LIMITED|Digispice Technologies Ltd|SMOBILITY|SPICEMOBI|SPICEMOBIL,,,active,,ordinary,both
INE927D01051,JBM Auto Limited,INE927D01051,,JBMA,532605,JBM Auto Ltd|JBMA|JBMAUTOCOM,,,active,,ordinary,both
INE927K01023,Baroda Extrusion Ltd.,INE927K01023,,,513502,BAROEXT|Baroda Extrusion Ltd,,,active,,ordinary,bse
INE927M01029,Grandma Trading & Agencies Ltd.,INE927M01029,,,504369,GRANDMA|Grandma Trading & Agencies Ltd,,,active,,ordinary,bse
INE927X01018,EL CID Investments Limited,INE927X01018,,ELCIDIN,503681,EL CID Investments Ltd|ELCIDIN|Elcid Investments Ltd.,,,active,,ordinary,both
INE928C01010,Dai-Ichi Karkaria Limited,INE928C01010,,DAICHI,526821,DAICHI|Dai-Ichi Karkaria Ltd|Dai-Ichi Karkaria Ltd.,,,active,,ordinary,both
INE928H01019,Haryana Capfin Ltd.,INE928H01019,,,532855,HARYNACAP|Haryana Capfin Ltd,,,active,,ordinary,bse
INE929D01016,Rajasthan Cylinders & Containers Limited,INE929D01016,,,538707,RCCL|Rajasthan Cylinders & Containers Ltd,,,active,,ordinary,bse
INE929K01011,Unitech International Ltd,INE929K01011,,,531867,UNITINT,,,active,,ordinary,bse
INE930A01010,Hemang Resources Limited,INE930A01010,,,531178,HEMANG|Hemang Resources Ltd,,,active,,ordinary,bse
INE930H01031,K.P.R. Mill Limited,INE930H01031,,KPRMILL,532889,K.P.R. Mill Limited|K.P.R. Mill Ltd.|KPRMILL,,,active,,ordinary,both
INE930P01018,Anupam Rasayan India Limited,INE930P01018,,ANURAS,543275,ANURAS|Anupam Rasayan India Ltd,,,active,,ordinary,both
INE931B01016,Howard Hotels Limited,INE931B01016,,,526761,HOWARHO|Howard Hotels Ltd,,,active,,ordinary,bse
INE931D01020,Samtex Fashions Ltd.,INE931D01020,,,521206,SAMTEX|Samtex Fashions Ltd,,,active,,ordinary,bse
INE931S01010,Adani Energy Solutions Limited,INE931S01010,,ADANIENSOL,539254,ADANIENSOL|ADANITRANS|Adani Energy Solutions Ltd,,,active,,ordinary,both
INE931X01010,Captain Technocast Limited,INE931X01010,,,540652,CTCL|Captain Technocast Ltd,,,active,,ordinary,bse
INE932A01024,Pennar Industries Limited,INE932A01024,,PENIND,513228,PENIND|Pennar Industries Ltd|Pennar Industries Ltd.,,,active,,ordinary,both
INE932C01012,Tokyo Plast International Limited,INE932C01012,,TOKYOPLAST,500418,TOKYOPLAST|Tokyo Plast International Ltd|Tokyo Plast International Ltd.,,,active,,ordinary,both
INE932D01010,DUROPLY INDUSTRIES LIMITED,INE932D01010,,,516003,DUROPLY|Duroply Industries Ltd,,,active,,ordinary,bse
INE932F01015,EPIC Energy Ltd.,INE932F01015,,,530407,EPIC|EPIC Energy Ltd,,,active,,ordinary,bse
INE932K01015,VMS INDUSTRIES LIMITED,INE932K01015,,,533427,VMS|VMS Industries Ltd,,,active,,ordinary,bse
INE932M01011,Ganesh Holding Ltd.,INE932M01011,,,504397,GANHOLD|Ganesh Holdings Ltd,,,active,,ordinary,bse
INE932X01026,Share India Securities Limited,INE932X01026,,SHAREINDIA,540725,SHAREINDIA|Share India Securities Ltd,,,active,,ordinary,both
INE933A01014,Lyka Labs Limited,INE933A01014,,LYKALABS,500259,LYKALABS|Lyka Labs Ltd|Lyka Labs Ltd.,,,active,,ordinary,both
INE933B01012,SIGMA ADVANCED SYSTEMS LIMITED,INE933B01012,,SIGMAADV,532408,MEGASOFT|SIGMAADV|Sigma Advanced Systems Ltd,,,active,,ordinary,both
INE933K01021,Bajaj Consumer Care Limited,INE933K01021,,BAJAJCON,533229,BAJAJ CONSUMER CARE LIMITED|BAJAJCON|BAJAJCORP|Bajaj Consumer Care Ltd,,,active,,ordinary,both
INE933S01016,Indiamart Intermesh Limited,INE933S01016,,INDIAMART,542726,INDIAMART|IndiaMART InterMESH Limited|IndiaMART InterMESH Ltd,,,active,,ordinary,both
INE933X01016,Shanti Overseas (India) Limited,INE933X01016,,SHANTI,,,,,active,,ordinary,nse
INE934A01012,Integrated Hi-tech ltd.,INE934A01012,,,532303,INTEGHIT|Integrated Hitech Ltd,,,active,,ordinary,bse
INE934C01018,Dr Agarwals Eye Hospital Limited,INE934C01018,,DRAGARWQ,526783,DRAGARWQ|Dr Agarwals Eye Hospital Ltd|Dr.Agarwals Eye Hospital Ltd.,,,active,,ordinary,both
INE934S01014,GNA Axles Limited,INE934S01014,,GNA,540124,G N A Axles Limited|G N A Axles Ltd|GNA,,,active,,ordinary,both
INE935A01035,Glenmark Pharmaceuticals Limited,INE935A01035,,GLENMARK,532296,GLENMARK|Glenmark Pharmaceuticals Ltd|Glenmark Pharmaceuticals ltd,,,active,,ordinary,both
INE935B01025,Moschip Technologies Limited,INE935B01025,,MOSCHIP,532407,MOSCHIP|MOSCHIP TECHNOLOGIES LIMITED|Moschip Technologies Ltd,,,active,,ordinary,both
INE935D01013,Indus Finance Limited,INE935D01013,,,531841,INDUSFINL|Indus Finance Ltd,,,active,,ordinary,bse
INE935N01020,Dixon Technologies (India) Limited,INE935N01020,,DIXON,540699,DIXON|Dixon Technologies (India) Ltd,,,active,,ordinary,both
INE936A01025,Surat Trade and Mercantile Limited,INE936A01025,,,530185,SURATRAML|Surat Trade and Mercantile Ltd,,,active,,ordinary,bse
INE936B01015,Natural Capsules Limited,INE936B01015,,NATCAPSUQ,524654,NATCAPSUQ|Natural Capsules Ltd|Natural Capsules Ltd.,,,active,,ordinary,both
INE936N01010,Suvidha Infraestate Corporation Limited,INE936N01010,,,531640,SICL|Suvidha Infraestate Corporation Ltd,,,active,,ordinary,bse
INE937A01023,SPML Infra Limited,INE937A01023,,SPMLINFRA,500402,SPML Infra Ltd|SPMLINFRA|SUBHASPROJ,,,active,,ordinary,both
INE937C01029,Nila Infrastructures Limited,INE937C01029,,NILAINFRA,530377,NILAINFRA|Nila Infrastructures Ltd,,,active,,ordinary,both
INE937K01014,Econo Trade (India) Limited,INE937K01014,,,538708,ETIL|Econo Trade (India) Ltd,,,active,,ordinary,bse
INE938A01021,LCC Infotech Limited,INE938A01021,,LCCINFOTEC,532019,LCC Infotech Ltd|LCC Infotech Ltd.|LCCINFOTEC,,,active,,ordinary,both
INE938C01019,Lakshmi Mills Company Limited,INE938C01019,,LAKSHMIMIL,502958,LAKSHMIMIL|Lakshmi Mills Company Ltd|Lakshmi Mills Company ltd,,,active,,ordinary,both
INE939A01011,Strides Pharma Science Limited,INE939A01011,,STAR,532531,STAR|STRIDES PHARMA SCIENCE LIMITED|Strides Pharma Science Ltd,,,active,,ordinary,both
INE939X01013,Manba Finance Limited,INE939X01013,,MANBA,544262,MANBA|Manba Finance Ltd,,,active,,ordinary,both
INE940C01015,Dutron  Polymers Ltd.,INE940C01015,,,517437,DUTRON|Dutron Polymers Ltd,,,active,,ordinary,bse
INE940E01011,Euro Leder Fashion Ltd.,INE940E01011,,,526468,EUROLED|Euro Leder Fashion Ltd,,,active,,ordinary,bse
INE940H01022,Pearl Global Industries Limited,INE940H01022,,PGIL,532808,HOPFL|PGIL|Pearl Global Industries Ltd,,,active,,ordinary,both
INE940N01012,Premier Synthetics Ltd.,INE940N01012,,,509835,PREMSYN|Premier Synthetics Ltd,,,active,,ordinary,bse
INE942C01045,Gujarat Themis Biosyn Limited,INE942C01045,,GUJTHEM,506879,GUJTHEM|Gujarat Themis Biosyn Ltd|Gujarat Themis Biosyn Ltd.,,,active,,ordinary,both
INE942G01012,Mcleod Russel India Limited,INE942G01012,,MCLEODRUSS,532654,MCLEODRUSS|McLeod Russel India Limited|Mcleod Russel India Ltd,,,active,,ordinary,both
INE942P01013,Diksat Transworld Limited,INE942P01013,,,540151,DIKSAT|Diksat Transworld Ltd,,,active,,ordinary,bse
INE943D01017,MPS Limited,INE943D01017,,MPSLTD,532440,MACMILLAN|MPS Ltd|MPSLTD,,,active,,ordinary,both
INE943P01029,Dr. Agarwal's Health Care Limited,INE943P01029,,AGARWALEYE,544350,AGARWALEYE|Dr. Agarwals Health Care Ltd,,,active,,ordinary,both
INE943X01015,Jigar Cables Limited,INE943X01015,,,540651,JIGAR|Jigar Cables Ltd,,,active,,ordinary,bse
INE944A01011,Gujarat State Financial corporation,INE944A01011,,,532160,GUJSTATFIN|Gujarat State Financial Corporation,,,active,,ordinary,bse
INE944C01017,Market Creators Ltd.,INE944C01017,,,526891,MKTCREAT|Market Creators Ltd,,,active,,ordinary,bse
INE944F01028,Radico Khaitan Limited,INE944F01028,,RADICO,532497,RADICO|Radico Khaitan Ltd|Radico Khaitan Ltd.,,,active,,ordinary,both
INE945B01016,Tyroon Tea Co. Ltd.,INE945B01016,,,526945,TYROON|Tyroon Tea Company Ltd,,,active,,ordinary,bse
INE945F01025,Deccan Gold Mines Limited,INE945F01025,,DECNGOLD,512068,DECNGOLD|Deccan Gold Mines Ltd|Deccan Gold Mines Ltd.,,,active,,ordinary,both
INE945H01021,V2 Retail Limited,INE945H01021,,V2RETAIL,532867,V2 Retail Ltd|V2RETAIL|VISHALRET,,,active,,ordinary,both
INE945J01027,Zodiac Ventures Limited,INE945J01027,,,503641,ZODIACVEN|Zodiac Ventures Ltd,,,active,,ordinary,bse
INE945O01019,PANTH INFINITY LIMITED,INE945O01019,,,539143,PANTH|Panth Infinity Ltd,,,active,,ordinary,bse
INE945P01024,Wardwizard Innovations & Mobility Limited,INE945P01024,,WARDINMOBI,538970,WARDINMOBI|WARDWIZARD INNOVATIONS AND MOBILITY LIMITED|Wardwizard Innovations & Mobility Ltd,,,active,,ordinary,both
INE946H01037,Vipul Limited,INE946H01037,,VIPULLTD,511726,VIPULLTD|Vipul Ltd,,,active,,ordinary,both
INE946K01023,Premier Capital Services Ltd.,INE946K01023,,,511016,PREMCAP|Premier Capital Services Ltd,,,active,,ordinary,bse
INE947A01014,Sunflag Iron And Steel Company Limited,INE947A01014,,SUNFLAG,500404,SUNFLAG|SUNFLAGIRN|Sunflag Iron & Steel Co. Ltd.|Sunflag Iron & Steel Company Ltd,,,active,,ordinary,both
INE947G01011,Mercury Laboratories Limited,INE947G01011,,,538964,MERCURYLAB|Mercury Laboratories Ltd,,,active,,ordinary,bse
INE947I01017,Lotus Eye Hospital and Institute Limited,INE947I01017,,LOTUSEYE,532998,LOTUSEYE|Lotus Eye Hospital And Institute Limited|Lotus Eye Hospital And Institute Ltd,,,active,,ordinary,both
INE947J01015,Den Networks Limited,INE947J01015,,DEN,533137,DEN|DEN Networks Limited|Den Networks Ltd,,,active,,ordinary,both
INE947N01017,Aequs Limited,INE947N01017,,AEQUS,544634,AEQUS|Aequs Ltd,,,active,,ordinary,both
INE947Q01028,Laurus Labs Limited,INE947Q01028,,LAURUSLABS,540222,LAURUSLABS|Laurus Labs Ltd,,,active,,ordinary,both
INE947T01022,Globe International Carriers Limited,INE947T01022,,GICL,,,,,active,,ordinary,nse
INE948A01012,Trigyn Technologies Limited,INE948A01012,,TRIGYN,517562,LEADEDSYS|TRIGYN|Trigyn Technologies Ltd|Trigyn Technologies Ltd.,,,active,,ordinary,both
INE948G01019,SBEC Sugar Ltd.,INE948G01019,,,532102,SBEC Sugar Ltd|SBECSUG,,,active,,ordinary,bse
INE948I01015,Manraj Housing Finance Ltd.,INE948I01015,,,530537,MANRAJH|Manraj Housing Finance Ltd,,,active,,ordinary,bse
INE948K01011,SW Investments Limited,INE948K01011,,,503659,SW Investments Ltd|SW1,,,active,,ordinary,bse
INE948Q01018,BFL Asset Finvest Limited,INE948Q01018,,,539662,BFL Asset Finvest Ltd|BFLAFL,,,active,,ordinary,bse
INE949B01018,Cosco (India) ltd.,INE949B01018,,,530545,COSCO|Cosco India Ltd,,,active,,ordinary,bse
INE949C01016,Classic Leasing & Finance Ltd.,INE949C01016,,,540481,CLFL|Classic Leasing & Finance Ltd,,,active,,ordinary,bse
INE949H01023,Man Infraconstruction Limited,INE949H01023,,MANINFRA,533169,MAN INFRACONSTRUCTION LIMITED|MANINFRA|Man Infraconstruction Ltd,,,active,,ordinary,both
INE949L01017,AU Small Finance Bank Limited,INE949L01017,,AUBANK,540611,AU Small Finance Bank Ltd|AUBANK,,,active,,ordinary,both
INE949P01018,Genus Paper & Boards Limited,INE949P01018,,GENUSPAPER,538961,GENUS PAPER & BOARDS LIMITED|GENUSPAPER|Genus Paper & Boards Ltd,,,active,,ordinary,both
INE950C01014,H.P. Cotton Textile Mills Ltd.,INE950C01014,,,502873,HP Cotton Textile Mills Ltd|HPCOTTON,,,active,,ordinary,bse
INE950D01012,Acrow (India) Ltd.,INE950D01012,,,513149,ACROW|Acrow India Ltd,,,active,,ordinary,bse
INE950I01011,D.B.Corp Limited,INE950I01011,,DBCORP,533151,D. B. Corp Ltd|DBCORP,,,active,,ordinary,both
INE950M01013,Monte Carlo Fashions Limited,INE950M01013,,MONTECARLO,538836,MONTECARLO|Monte Carlo Fashions Ltd,,,active,,ordinary,both
INE951B01014,Krypton Industries Ltd,INE951B01014,,,523550,KRYPTONQ,,,active,,ordinary,bse
INE951C01012,Universal Office Automation Limited,INE951C01012,,,523519,UNIOFFICE|Universal Office Automation Ltd,,,active,,ordinary,bse
INE951D01028,Atul Auto Limited,INE951D01028,,ATULAUTO,531795,ATULAUTO|Atul Auto Ltd,,,active,,ordinary,both
INE951I01027,V-Guard Industries Limited,INE951I01027,,VGUARD,532953,V-Guard Industries Ltd|V-Guard Industries Ltd.|VGUARD,,,active,,ordinary,both
INE951M01037,RRIL Limited,INE951M01037,,RRIL,531307,RRIL|RRIL LIMITED|RRIL Ltd,,,active,,ordinary,both
INE951Z01013,Shree Krishna Infrastructure Limited,INE951Z01013,,,542146,SKIFL|Shree Krishna Infrastructure Ltd,,,active,,ordinary,bse
INE952C01028,Minaxi Textiles Ltd.,INE952C01028,,,531456,MINAXI|Minaxi Textiles Ltd,,,active,,ordinary,bse
INE952H01027,Raj Television Network Limited,INE952H01027,,RAJTV,532826,RAJTV|Raj Television Network Ltd,,,active,,ordinary,both
INE952M01019,FLOMIC GLOBAL LOGISTICS LIMITED,INE952M01019,,,504380,FLOMIC|Flomic Global Logistics Ltd,,,active,,ordinary,bse
INE953B01010,Chartered Capital & Investment Ltd.,INE953B01010,,,511696,CHRTEDCA|Chartered Capital & Investment Ltd,,,active,,ordinary,bse
INE953D01016,Dhanlaxmi Fabrics Ltd.,INE953D01016,,,521151,DHANFAB|Dhanlaxmi Fabrics Ltd,,,active,,ordinary,bse
INE953E01022,KSE Limited,INE953E01022,,KSE,519421,KSE|KSE Ltd|KSE Ltd.,,,active,,ordinary,both
INE953L01027,Jana Small Finance Bank Limited,INE953L01027,,JSFB,544118,JANA SMALL FINANCE BANK LIMITED|JSFB|Jana Small Finance Bank Ltd,,,active,,ordinary,both
INE953M01033,PS IT Infrastructure & Services Limited,INE953M01033,,,505502,PS IT Infrastructure & Services Ltd|PSITINFRA,,,active,,ordinary,bse
INE953O01021,Sansera Engineering Limited,INE953O01021,,SANSERA,543358,SANSERA|Sansera Engineering Ltd,,,active,,ordinary,both
INE953R01016,P N Gadgil Jewellers Limited,INE953R01016,,PNGJL,544256,P N GADGIL JEWELLERS LIMITED|P N Gadgil Jewellers Ltd|PNGJL,,,active,,ordinary,both
INE953W01016,Escorp Asset Management Limited,INE953W01016,,,540455,ESCORP|Escorp Asset Management Ltd,,,active,,ordinary,bse
INE954B01018,Flex Foods Ltd.,INE954B01018,,,523672,FLEXFO|Flex Foods Ltd,,,active,,ordinary,bse
INE954E01012,Mohit Industries Limited,INE954E01012,,MOHITIND,531453,MOHITIND|Mohit Industries Ltd,,,active,,ordinary,both
INE955D01029,Genus Power Infrastructures Limited,INE955D01029,,GENUSPOWER,530343,GENUSOVERE|GENUSPOWER|Genus Power Infrastructures Ltd,,,active,,ordinary,both
INE955I01044,Sejal Glass Limited,INE955I01044,,SEJALLTD,532993,SEJAL GLASS LIMITED|SEJALLTD|Sejal Glass Ltd,,,active,,ordinary,both
INE955S01019,Arco Leasing Ltd.,INE955S01019,,,511038,Arco Leasing Ltd|ZARCOLEA,,,active,,ordinary,bse
INE955V01021,Arvind Fashions Limited,INE955V01021,,ARVINDFASN,542484,ARVINDFASN|Arvind Fashions Ltd,,,active,,ordinary,both
INE956B01013,Dhampure Speciality Sugars Ltd.,INE956B01013,,,531923,DHAMPURE|Dhampure Specialty Sugars Ltd,,,active,,ordinary,bse
INE956G01038,VA Tech Wabag Limited,INE956G01038,,WABAG,533269,VA Tech Wabag Ltd|VATECH|WABAG,,,active,,ordinary,both
INE956O01016,Lenskart Solutions Limited,INE956O01016,,LENSKART,544600,LENSKART|Lenskart Solutions Ltd,,,active,,ordinary,both
INE956V01011,Kajal Synthetics and Silk Mills Ltd,INE956V01011,,,512147,KAJALSY|Kajal Synthetics & Silk Mills Ltd,,,active,,ordinary,bse
INE957C01019,Aruna Hotels Ltd.,INE957C01019,,,500016,ARUNAHTEL|Aruna Hotels Ltd,,,active,,ordinary,bse
INE957E01031,Brijlaxmi Leasing & Finance ltd.,INE957E01031,,,532113,BRIJLEAS|Brijlaxmi Leasing & Finance Ltd,,,active,,ordinary,bse
INE957U01011,Mewar Hi-Tech Engineering Limited,INE957U01011,,,540150,MHEL|Mewar Hi-Tech Engineering Ltd,,,active,,ordinary,bse
INE957W01025,Misquita Engineering Limited,INE957W01025,,,542801,MISQUITA|Misquita Engineering Ltd,,,active,,ordinary,bse
INE958A01011,Eureka Industries Ltd.,INE958A01011,,,521137,EUREKAI|Eureka Industries Ltd,,,active,,ordinary,bse
INE958C01025,Bridge Securities Ltd.,INE958C01025,,,530249,BRIDGESE|Bridge Securities Ltd,,,active,,ordinary,bse
INE958L01034,STRING METAVERSE LIMITED,INE958L01034,,,534535,META|String Metaverse Ltd,,,active,,ordinary,bse
INE959A01019,Privi Speciality Chemicals Limited,INE959A01019,,PRIVISCL,530117,ADI|FAIRCHEM|PRIVI SPECIALITY CHEMICALS LIMITED|PRIVISCL|Privi Speciality Chemicals Ltd,,,active,,ordinary,both
INE959B01017,GTT DATA SOLUTIONS LIMITED,INE959B01017,,,530457,GTT Data Solutions Ltd|GTTDATA,,,active,,ordinary,bse
