document_id,page_index,condition,detector,detector_version,score_or_evidence,candidate_status,verification_status,notes
INE226A01021_2017,42,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,43,native_page,census_native_detector,1.0.0,chars=4955,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,43,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,44,native_page,census_native_detector,1.0.0,chars=5954,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,44,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,45,native_page,census_native_detector,1.0.0,chars=5011,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,45,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,46,native_page,census_native_detector,1.0.0,chars=5772,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,46,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,47,native_page,census_native_detector,1.0.0,chars=4573,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,47,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,48,native_page,census_native_detector,1.0.0,chars=3882,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,48,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,49,native_page,census_native_detector,1.0.0,chars=3926,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,49,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,50,native_page,census_native_detector,1.0.0,chars=3611,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,50,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,51,native_page,census_native_detector,1.0.0,chars=4386,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,51,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,52,native_page,census_native_detector,1.0.0,chars=4011,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,52,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,53,native_page,census_native_detector,1.0.0,chars=4221,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,53,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,54,native_page,census_native_detector,1.0.0,chars=3737,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,54,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,55,native_page,census_native_detector,1.0.0,chars=1749,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,56,native_page,census_native_detector,1.0.0,chars=4195,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,56,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,57,native_page,census_native_detector,1.0.0,chars=4447,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,57,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,58,native_page,census_native_detector,1.0.0,chars=4443,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,58,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,59,native_page,census_native_detector,1.0.0,chars=4349,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,59,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,60,native_page,census_native_detector,1.0.0,chars=4618,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,60,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,61,native_page,census_native_detector,1.0.0,chars=4543,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,61,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,62,native_page,census_native_detector,1.0.0,chars=2930,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,62,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,63,native_page,census_native_detector,1.0.0,chars=1670,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,64,native_page,census_native_detector,1.0.0,chars=3357,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,64,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,65,native_page,census_native_detector,1.0.0,chars=4965,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,65,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,66,native_page,census_native_detector,1.0.0,chars=1397,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,66,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,67,native_page,census_native_detector,1.0.0,chars=3238,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,68,native_page,census_native_detector,1.0.0,chars=2245,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,69,native_page,census_native_detector,1.0.0,chars=2490,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,70,native_page,census_native_detector,1.0.0,chars=2743,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,71,native_page,census_native_detector,1.0.0,chars=2942,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,72,native_page,census_native_detector,1.0.0,chars=3576,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,73,native_page,census_native_detector,1.0.0,chars=2828,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,74,native_page,census_native_detector,1.0.0,chars=3138,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,75,native_page,census_native_detector,1.0.0,chars=3824,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,76,native_page,census_native_detector,1.0.0,chars=3643,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,77,native_page,census_native_detector,1.0.0,chars=3845,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,77,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,78,native_page,census_native_detector,1.0.0,chars=3976,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,78,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,79,native_page,census_native_detector,1.0.0,chars=3530,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,79,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,80,native_page,census_native_detector,1.0.0,chars=3412,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,80,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,81,native_page,census_native_detector,1.0.0,chars=3402,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,81,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,82,native_page,census_native_detector,1.0.0,chars=3389,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,83,native_page,census_native_detector,1.0.0,chars=3335,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,84,native_page,census_native_detector,1.0.0,chars=4296,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,84,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,85,native_page,census_native_detector,1.0.0,chars=1843,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,86,native_page,census_native_detector,1.0.0,chars=2388,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,87,native_page,census_native_detector,1.0.0,chars=4391,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,88,native_page,census_native_detector,1.0.0,chars=4163,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,89,native_page,census_native_detector,1.0.0,chars=4132,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,90,native_page,census_native_detector,1.0.0,chars=3982,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,91,native_page,census_native_detector,1.0.0,chars=4010,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,92,native_page,census_native_detector,1.0.0,chars=4434,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,93,native_page,census_native_detector,1.0.0,chars=4837,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,94,native_page,census_native_detector,1.0.0,chars=4420,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,95,native_page,census_native_detector,1.0.0,chars=4116,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,96,native_page,census_native_detector,1.0.0,chars=5052,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,97,native_page,census_native_detector,1.0.0,chars=4944,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,98,native_page,census_native_detector,1.0.0,chars=5271,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,99,native_page,census_native_detector,1.0.0,chars=4641,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,100,native_page,census_native_detector,1.0.0,chars=2771,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,101,native_page,census_native_detector,1.0.0,chars=3367,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,102,native_page,census_native_detector,1.0.0,chars=3965,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,103,native_page,census_native_detector,1.0.0,chars=4095,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,104,native_page,census_native_detector,1.0.0,chars=4770,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,105,native_page,census_native_detector,1.0.0,chars=2683,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,106,native_page,census_native_detector,1.0.0,chars=3145,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,107,native_page,census_native_detector,1.0.0,chars=2539,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,108,native_page,census_native_detector,1.0.0,chars=1673,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,109,native_page,census_native_detector,1.0.0,chars=2178,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,110,native_page,census_native_detector,1.0.0,chars=3151,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,111,native_page,census_native_detector,1.0.0,chars=3694,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,112,native_page,census_native_detector,1.0.0,chars=1452,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,113,native_page,census_native_detector,1.0.0,chars=2145,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,114,native_page,census_native_detector,1.0.0,chars=2106,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,115,native_page,census_native_detector,1.0.0,chars=1755,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,116,native_page,census_native_detector,1.0.0,chars=1831,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,117,native_page,census_native_detector,1.0.0,chars=2159,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,118,native_page,census_native_detector,1.0.0,chars=4877,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,118,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,119,native_page,census_native_detector,1.0.0,chars=2578,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,119,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,120,native_page,census_native_detector,1.0.0,chars=4972,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,120,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,121,native_page,census_native_detector,1.0.0,chars=3486,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,122,native_page,census_native_detector,1.0.0,chars=1454,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,123,native_page,census_native_detector,1.0.0,chars=2905,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,123,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,124,native_page,census_native_detector,1.0.0,chars=922,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,124,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,125,native_page,census_native_detector,1.0.0,chars=2747,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,125,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,126,native_page,census_native_detector,1.0.0,chars=2837,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,126,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,127,native_page,census_native_detector,1.0.0,chars=1772,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,127,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,128,native_page,census_native_detector,1.0.0,chars=2427,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,129,native_page,census_native_detector,1.0.0,chars=1566,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,130,native_page,census_native_detector,1.0.0,chars=1655,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,130,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,131,native_page,census_native_detector,1.0.0,chars=2894,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,131,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,132,native_page,census_native_detector,1.0.0,chars=3697,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,133,native_page,census_native_detector,1.0.0,chars=3026,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,134,native_page,census_native_detector,1.0.0,chars=3760,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,134,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,135,native_page,census_native_detector,1.0.0,chars=2835,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,136,native_page,census_native_detector,1.0.0,chars=2144,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,136,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,137,native_page,census_native_detector,1.0.0,chars=1386,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,138,native_page,census_native_detector,1.0.0,chars=3091,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,138,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,139,native_page,census_native_detector,1.0.0,chars=2452,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,139,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,140,native_page,census_native_detector,1.0.0,chars=3053,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,143,native_page,census_native_detector,1.0.0,chars=4111,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,143,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,144,native_page,census_native_detector,1.0.0,chars=3483,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,144,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,145,native_page,census_native_detector,1.0.0,chars=3128,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,145,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,146,native_page,census_native_detector,1.0.0,chars=2917,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,146,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,147,native_page,census_native_detector,1.0.0,chars=2772,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,147,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,148,native_page,census_native_detector,1.0.0,chars=3045,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,148,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,149,native_page,census_native_detector,1.0.0,chars=2624,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,149,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,150,native_page,census_native_detector,1.0.0,chars=2888,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,151,native_page,census_native_detector,1.0.0,chars=2459,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,152,native_page,census_native_detector,1.0.0,chars=3006,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,152,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,153,native_page,census_native_detector,1.0.0,chars=1789,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,154,native_page,census_native_detector,1.0.0,chars=1068,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,155,native_page,census_native_detector,1.0.0,chars=1549,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,156,native_page,census_native_detector,1.0.0,chars=4254,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,157,native_page,census_native_detector,1.0.0,chars=4500,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,158,native_page,census_native_detector,1.0.0,chars=4574,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,159,native_page,census_native_detector,1.0.0,chars=4021,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,160,native_page,census_native_detector,1.0.0,chars=4446,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,161,native_page,census_native_detector,1.0.0,chars=4005,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,162,native_page,census_native_detector,1.0.0,chars=4281,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,163,native_page,census_native_detector,1.0.0,chars=3228,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,164,native_page,census_native_detector,1.0.0,chars=4615,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,165,native_page,census_native_detector,1.0.0,chars=4856,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,166,native_page,census_native_detector,1.0.0,chars=4922,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,167,native_page,census_native_detector,1.0.0,chars=4213,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,168,native_page,census_native_detector,1.0.0,chars=2781,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,169,native_page,census_native_detector,1.0.0,chars=1289,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,170,native_page,census_native_detector,1.0.0,chars=2938,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,171,native_page,census_native_detector,1.0.0,chars=2845,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,172,native_page,census_native_detector,1.0.0,chars=3566,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,173,native_page,census_native_detector,1.0.0,chars=3826,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,174,native_page,census_native_detector,1.0.0,chars=2863,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,175,native_page,census_native_detector,1.0.0,chars=2227,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,176,native_page,census_native_detector,1.0.0,chars=2907,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,177,native_page,census_native_detector,1.0.0,chars=2552,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,178,native_page,census_native_detector,1.0.0,chars=1788,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,179,native_page,census_native_detector,1.0.0,chars=2402,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,180,native_page,census_native_detector,1.0.0,chars=2395,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,181,native_page,census_native_detector,1.0.0,chars=1748,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,182,native_page,census_native_detector,1.0.0,chars=2192,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,183,native_page,census_native_detector,1.0.0,chars=1669,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,184,native_page,census_native_detector,1.0.0,chars=1770,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,185,native_page,census_native_detector,1.0.0,chars=2063,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,186,native_page,census_native_detector,1.0.0,chars=2093,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,187,native_page,census_native_detector,1.0.0,chars=1502,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,188,native_page,census_native_detector,1.0.0,chars=2340,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,189,native_page,census_native_detector,1.0.0,chars=4470,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,190,native_page,census_native_detector,1.0.0,chars=2706,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,190,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,191,native_page,census_native_detector,1.0.0,chars=2024,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,191,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,192,native_page,census_native_detector,1.0.0,chars=2770,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,192,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,193,native_page,census_native_detector,1.0.0,chars=1306,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,194,native_page,census_native_detector,1.0.0,chars=2877,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,194,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,195,native_page,census_native_detector,1.0.0,chars=2884,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,195,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,196,native_page,census_native_detector,1.0.0,chars=2794,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,196,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,197,native_page,census_native_detector,1.0.0,chars=2030,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,197,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,198,native_page,census_native_detector,1.0.0,chars=2076,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,198,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,199,native_page,census_native_detector,1.0.0,chars=2544,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,200,native_page,census_native_detector,1.0.0,chars=3081,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,201,native_page,census_native_detector,1.0.0,chars=2951,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,202,native_page,census_native_detector,1.0.0,chars=3088,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,203,native_page,census_native_detector,1.0.0,chars=4403,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,204,native_page,census_native_detector,1.0.0,chars=3194,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,205,native_page,census_native_detector,1.0.0,chars=3576,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,206,native_page,census_native_detector,1.0.0,chars=1757,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,207,native_page,census_native_detector,1.0.0,chars=2878,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,207,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,208,native_page,census_native_detector,1.0.0,chars=1967,CANDIDATE,NOT_REVIEWED,
INE226A01021_2017,208,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,0,native_page,census_native_detector,1.0.0,chars=1335,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,1,native_page,census_native_detector,1.0.0,chars=66,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,1,ocr_layer_page,t0_profile_ocr_indicator,1.0.0,render_mode_ocr_layer_indicator=True,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,3,native_page,census_native_detector,1.0.0,chars=1919,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,3,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,4,native_page,census_native_detector,1.0.0,chars=337,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,5,native_page,census_native_detector,1.0.0,chars=329,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,6,native_page,census_native_detector,1.0.0,chars=749,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,7,native_page,census_native_detector,1.0.0,chars=819,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,8,native_page,census_native_detector,1.0.0,chars=1808,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,9,native_page,census_native_detector,1.0.0,chars=368,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,10,native_page,census_native_detector,1.0.0,chars=310,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,10,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,11,native_page,census_native_detector,1.0.0,chars=262,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,11,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,12,native_page,census_native_detector,1.0.0,chars=1580,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,12,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,13,native_page,census_native_detector,1.0.0,chars=1611,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,13,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,14,native_page,census_native_detector,1.0.0,chars=1760,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,14,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,15,native_page,census_native_detector,1.0.0,chars=1834,CANDIDATE,NOT_REVIEWED,
INE226A01021_2018,15,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
