document_id,pdf_path,sha256,issuer,fiscal_year,total_pages,split,development_flag,challenge_flag,holdout_flag,native_page_count,ocr_page_count,scanned_page_count,legacy_candidate_page_count,hidden_text_candidate_page_count,duplicate_text_candidate_page_count,devanagari_page_count,bilingual_candidate_page_count,one_column_page_count,two_column_page_count,multi_column_page_count,table_candidate_page_count,header_candidate_page_count,footer_candidate_page_count,toc_candidate,toc_offset_candidate,deep_hierarchy_candidate,annexure_candidate,combined_mdna_candidate,long_report_category,document_representation,evidence_status,notes
INE171A01029_2017,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\0e\ff\0eff7ba82b8e5811a09d2ead5189605ce1cfbca072bee5b0f57f003b91b08769.pdf,0eff7ba82b8e5811a09d2ead5189605ce1cfbca072bee5b0f57f003b91b08769,The Federal Bank  Limited,2017,335,HOLDOUT,False,False,True,328,0,2,0,0,2,0,0,50,85,200,247,0,0,True,UNKNOWN,False,True,False,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE171A01029_2018,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\d1\b6\d1b6a479cc7e28829f2f786ac2e46208b2b2f4d4a59ec0b30cb47421a3aeeaa0.pdf,d1b6a479cc7e28829f2f786ac2e46208b2b2f4d4a59ec0b30cb47421a3aeeaa0,The Federal Bank  Limited,2018,240,HOLDOUT,False,False,True,229,0,7,0,0,0,0,0,23,88,129,236,0,2,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE171A01029_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\f3\b7\f3b76769d526798f8db2e84d197469be97b24c070ddcf1bde2506e6d4205ef59.pdf,f3b76769d526798f8db2e84d197469be97b24c070ddcf1bde2506e6d4205ef59,The Federal Bank  Limited,2024,246,HOLDOUT,False,False,True,246,1,0,3,0,0,0,0,30,210,6,151,203,205,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE171A01029_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\9e\ea\9eea027a8f86f6f5bc196f6e14bc07b67db2c56c9cd4d6d137334b06b9634bbf.pdf,9eea027a8f86f6f5bc196f6e14bc07b67db2c56c9cd4d6d137334b06b9634bbf,The Federal Bank  Limited,2025,421,HOLDOUT,False,False,True,417,0,1,1,0,0,0,0,57,158,206,237,44,43,False,NO_TOC,False,True,False,VERY_LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE191H01014_2012,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\f9\7f\f97f93eef3bb87fced844242ac7789d10002e30f27ea2fe92f51e30f11344ead.pdf,f97f93eef3bb87fced844242ac7789d10002e30f27ea2fe92f51e30f11344ead,PVR INOX Limited,2012,104,FIT,True,False,False,100,0,2,0,0,1,0,0,16,25,63,69,0,0,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE191H01014_2013,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\e6\8c\e68cb02ddc41f4b53977b367c337add55a834facbbc907bb8505a5d22bc0bd96.pdf,e68cb02ddc41f4b53977b367c337add55a834facbbc907bb8505a5d22bc0bd96,PVR INOX Limited,2013,110,FIT,True,False,False,106,0,2,0,0,2,0,0,18,29,63,77,0,0,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE191H01014_2017,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\14\1e\141e69522edec37b5823a058ed210412a3774fd9f125548d6683e38cefdeb765.pdf,141e69522edec37b5823a058ed210412a3774fd9f125548d6683e38cefdeb765,PVR INOX Limited,2017,219,FIT,False,True,False,214,1,3,0,0,1,0,0,38,90,91,198,0,0,False,NO_TOC,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE191H01014_2018,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\28\ed\28ed7b6a3053aa475dcfe8e587417fdbd25c4f7dfaaf670e76eb30595b7bee81.pdf,28ed7b6a3053aa475dcfe8e587417fdbd25c4f7dfaaf670e76eb30595b7bee81,PVR INOX Limited,2018,218,FIT,True,False,False,213,1,2,0,0,7,0,0,34,97,87,194,0,0,False,NO_TOC,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE191H01014_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\b5\9a\b59ae03a8541538b39baae54453536722f03b6c4ebe9dc62208bd450ed901c2b.pdf,b59ae03a8541538b39baae54453536722f03b6c4ebe9dc62208bd450ed901c2b,PVR INOX Limited,2024,172,FIT,True,False,False,171,1,0,1,2,0,0,0,3,157,12,169,145,0,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE191H01014_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\f5\1f\f51fa2ce953846c8906a5e2fb6f2e7e9766ac305a7e3ddc2e4482e51039169db.pdf,f51fa2ce953846c8906a5e2fb6f2e7e9766ac305a7e3ddc2e4482e51039169db,PVR INOX Limited,2025,309,FIT,True,False,False,307,2,0,1,0,0,0,0,14,130,165,250,25,0,True,UNKNOWN,False,True,False,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE192B01031_2012,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\4e\62\4e62913a8863fab4f45c90c7f4ee328b232124ec02071cf61b1e4864cf850606.pdf,4e62913a8863fab4f45c90c7f4ee328b232124ec02071cf61b1e4864cf850606,Welspun Living Limited,2012,150,FIT,True,False,False,148,1,0,1,0,2,0,0,33,18,99,146,0,28,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE192B01031_2013,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\17\11\1711171ff8edc5051f62c21869c885059481311309757f85954f6fa35df94f3d.pdf,1711171ff8edc5051f62c21869c885059481311309757f85954f6fa35df94f3d,Welspun Living Limited,2013,121,FIT,False,False,False,121,0,0,0,0,2,0,0,16,15,90,119,0,0,True,UNKNOWN,False,True,False,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE192B01031_2017,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\52\b4\52b4f4ced950788a3c852bd9474f83c092f8a58fe9181c2cf7acb6dcfc612a6c.pdf,52b4f4ced950788a3c852bd9474f83c092f8a58fe9181c2cf7acb6dcfc612a6c,Welspun Living Limited,2017,289,FIT,True,True,False,285,0,2,1,0,0,0,0,22,140,127,221,0,2,True,UNKNOWN,False,True,False,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE192B01031_2018,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\86\26\8626ed2609023d2906a47e8bcefc91749a4945e797ac4e3e861f68794f8ed54d.pdf,8626ed2609023d2906a47e8bcefc91749a4945e797ac4e3e861f68794f8ed54d,Welspun Living Limited,2018,244,FIT,False,False,False,237,1,0,15,0,0,0,0,26,117,101,208,0,2,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE192B01031_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\81\48\814886152ee1e682bc610e861e41d1806f6531eef5bd1c9f472c5abfc75972cc.pdf,814886152ee1e682bc610e861e41d1806f6531eef5bd1c9f472c5abfc75972cc,Welspun Living Limited,2024,435,FIT,False,False,False,432,8,0,3,0,0,0,0,50,180,205,342,0,0,True,UNKNOWN,False,True,False,VERY_LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE192B01031_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\07\ec\07ecda71317e04d48499e654f42b294123694064ac48948f19d88c60f34bcd8f.pdf,07ecda71317e04d48499e654f42b294123694064ac48948f19d88c60f34bcd8f,Welspun Living Limited,2025,463,FIT,False,False,False,455,4,6,4,0,0,0,0,73,186,204,263,0,39,False,NO_TOC,False,True,False,EXTREME,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE226A01021_2012,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\d7\9a\d79a05fd419ea504728658a5dbba78ea5ca806a67115c27e41548555eadb4b06.pdf,d79a05fd419ea504728658a5dbba78ea5ca806a67115c27e41548555eadb4b06,Voltas Limited,2012,116,HOLDOUT,False,False,True,113,0,0,1,0,0,0,0,10,17,89,7,0,0,True,UNKNOWN,False,True,False,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE226A01021_2013,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\e2\15\e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901.pdf,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,Voltas Limited,2013,136,HOLDOUT,False,False,True,133,1,0,0,0,0,0,0,19,40,77,24,2,10,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE226A01021_2017,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\4d\ff\4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf.pdf,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,Voltas Limited,2017,213,HOLDOUT,False,False,True,196,0,1,7,0,0,0,0,20,84,109,156,0,0,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE226A01021_2018,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\c8\d3\c8d336a0196c0ad223fee41601386b8f512a7a4829d98c7db8368a9ff2abda7e.pdf,c8d336a0196c0ad223fee41601386b8f512a7a4829d98c7db8368a9ff2abda7e,Voltas Limited,2018,221,HOLDOUT,False,True,True,215,1,0,6,0,0,0,0,28,79,114,163,0,22,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE226A01021_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\18\94\1894487aceade75f001e04e7e39ed74fb44381b25927f7c05c9e424c42ba1b40.pdf,1894487aceade75f001e04e7e39ed74fb44381b25927f7c05c9e424c42ba1b40,Voltas Limited,2024,460,HOLDOUT,False,False,True,459,8,0,11,0,0,0,0,55,224,181,443,0,14,True,UNRESOLVED,False,True,False,VERY_LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE226A01021_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\dd\28\dd2809d9995af9172a3c9bdfb93fa60752f244998703362a444a4e15dc559c7f.pdf,dd2809d9995af9172a3c9bdfb93fa60752f244998703362a444a4e15dc559c7f,Voltas Limited,2025,499,HOLDOUT,False,False,True,489,2,5,3,0,0,0,0,64,233,202,476,2,12,True,UNKNOWN,True,True,False,EXTREME,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE482A01020_2012,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\ac\05\ac056f0de39913579ff7e3546c78ea784492f46b256e0e86be69aa5736162557.pdf,ac056f0de39913579ff7e3546c78ea784492f46b256e0e86be69aa5736162557,CEAT Limited,2012,116,VALIDATION,False,False,False,112,0,1,1,0,0,0,0,8,39,69,101,0,0,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE482A01020_2013,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\43\eb\43eb0d49e59d7fee138022b874d8e303e671a683d9763a8864c3c9747656f518.pdf,43eb0d49e59d7fee138022b874d8e303e671a683d9763a8864c3c9747656f518,CEAT Limited,2013,136,VALIDATION,False,False,False,133,0,1,0,0,0,0,0,17,52,67,135,0,0,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE482A01020_2017,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\be\45\be4593eab67359eebfc4aa6749168e343b04c2699b1879fbb1ebb26340c08c07.pdf,be4593eab67359eebfc4aa6749168e343b04c2699b1879fbb1ebb26340c08c07,CEAT Limited,2017,317,VALIDATION,False,False,False,313,1,1,0,0,0,0,0,39,166,112,224,4,2,True,UNKNOWN,True,True,False,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE482A01020_2018,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\17\7d\177d0e4dc477f822973a7fe7cad58523f93ed89967280340d6bf452421ca5189.pdf,177d0e4dc477f822973a7fe7cad58523f93ed89967280340d6bf452421ca5189,CEAT Limited,2018,285,VALIDATION,False,True,False,279,2,2,0,0,0,0,0,42,138,105,153,0,0,True,UNKNOWN,False,True,True,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE482A01020_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\26\e9\26e9064031e3684c4f86b78f829f090e6fff185bc74c9d1ddb5458477b56433a.pdf,26e9064031e3684c4f86b78f829f090e6fff185bc74c9d1ddb5458477b56433a,CEAT Limited,2024,168,VALIDATION,False,False,False,168,1,0,1,0,0,0,0,3,159,6,144,163,0,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE482A01020_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\59\9f\599fa0156caf55027fa2a482979b5288311ed46e5c2b0464f812146540f35e6d.pdf,599fa0156caf55027fa2a482979b5288311ed46e5c2b0464f812146540f35e6d,CEAT Limited,2025,187,VALIDATION,False,True,False,187,1,0,0,0,0,0,0,2,179,6,153,182,168,True,UNKNOWN,True,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE761H01022_2012,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\3f\ad\3fadc2ee4bc3a2e6afe0c81cc5110982b27324e5fd1ffa5a5e36dfd2efa1442a.pdf,3fadc2ee4bc3a2e6afe0c81cc5110982b27324e5fd1ffa5a5e36dfd2efa1442a,Page Industries Limited,2012,76,FIT,False,False,False,66,0,0,0,0,0,0,0,12,32,32,49,0,0,True,UNKNOWN,False,True,False,SHORT,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE761H01022_2013,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\e7\5e\e75eb3c9e6a3a73f18f96a2906419a4221c8e9406c713ca976cc82306110de45.pdf,e75eb3c9e6a3a73f18f96a2906419a4221c8e9406c713ca976cc82306110de45,Page Industries Limited,2013,84,FIT,True,False,False,71,0,0,0,0,0,0,0,16,39,29,52,0,0,True,UNKNOWN,False,True,False,SHORT,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE761H01022_2017,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\84\80\8480ff44472d387fa845563745e4539989bb0a8ae6c4f1c79b44e7908f7fadb0.pdf,8480ff44472d387fa845563745e4539989bb0a8ae6c4f1c79b44e7908f7fadb0,Page Industries Limited,2017,115,FIT,True,True,False,104,0,1,1,0,0,0,0,26,57,32,114,0,0,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE761H01022_2018,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\ca\ae\caae2c5d920664fb02ac91e33083635ee91b3671f03a8e73ca63990bd6c4dfc8.pdf,caae2c5d920664fb02ac91e33083635ee91b3671f03a8e73ca63990bd6c4dfc8,Page Industries Limited,2018,115,FIT,True,True,False,112,0,0,1,0,0,0,0,25,61,29,115,0,112,True,UNKNOWN,True,True,False,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE761H01022_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\d9\fb\d9fb425a6fa53e873fbd3ef4930fde251f54f9f276a0ee03d7be3877e1e2869e.pdf,d9fb425a6fa53e873fbd3ef4930fde251f54f9f276a0ee03d7be3877e1e2869e,Page Industries Limited,2024,198,FIT,True,False,False,197,2,0,0,0,0,0,0,10,94,94,198,0,195,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE761H01022_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\e2\02\e2027f21bb684518e643f74b01ba21eb54e8c5f42696af3cc255ed4f241ba47e.pdf,e2027f21bb684518e643f74b01ba21eb54e8c5f42696af3cc255ed4f241ba47e,Page Industries Limited,2025,202,FIT,False,False,False,202,1,0,0,0,0,0,0,12,93,97,202,198,178,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE797F01020_2012,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\b8\93\b8939a3dff730b9112d76029ab17c09f2646e41ce40fd4c503cbc7dcc73393a7.pdf,b8939a3dff730b9112d76029ab17c09f2646e41ce40fd4c503cbc7dcc73393a7,Jubilant Foodworks Limited,2012,103,FIT,True,False,False,99,0,0,0,0,0,0,0,27,43,33,98,0,0,True,UNKNOWN,True,True,False,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE797F01020_2013,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\e3\aa\e3aa3b9f3bad935331d44fa9942bda156f3f7bc98c04427117bfd86ae89306fb.pdf,e3aa3b9f3bad935331d44fa9942bda156f3f7bc98c04427117bfd86ae89306fb,Jubilant Foodworks Limited,2013,109,FIT,True,True,False,108,1,0,12,0,0,0,0,15,55,39,96,0,2,True,UNKNOWN,True,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE797F01020_2017,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\c4\06\c4061954a05c44aef57c01c894a0b3ca4a199c9df53167adea6c97ca223238bb.pdf,c4061954a05c44aef57c01c894a0b3ca4a199c9df53167adea6c97ca223238bb,Jubilant Foodworks Limited,2017,197,FIT,True,False,False,192,1,1,0,0,1,0,0,19,87,91,140,0,0,True,4,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE797F01020_2018,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\17\96\1796908df6c06c13b1ce4e5c04f39c8c876d0494262d36f3aab705482ce1e06b.pdf,1796908df6c06c13b1ce4e5c04f39c8c876d0494262d36f3aab705482ce1e06b,Jubilant Foodworks Limited,2018,193,FIT,True,True,False,191,0,0,0,0,2,0,0,11,105,77,175,0,0,True,UNKNOWN,True,True,False,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE797F01020_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\fb\cb\fbcb4a73b67620f6bfd0dad541e76e11bfb2c6adf2b8bddf72ca6eb1134fb581.pdf,fbcb4a73b67620f6bfd0dad541e76e11bfb2c6adf2b8bddf72ca6eb1134fb581,Jubilant Foodworks Limited,2024,297,FIT,True,False,False,294,1,0,0,0,0,0,0,15,126,156,176,33,33,True,UNKNOWN,True,True,False,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE797F01020_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\09\31\0931a7abc8ca646c5dc6afde716db8fbda9223e5f30f1a1f4f14bf59daf55ed6.pdf,0931a7abc8ca646c5dc6afde716db8fbda9223e5f30f1a1f4f14bf59daf55ed6,Jubilant Foodworks Limited,2025,164,FIT,True,False,False,163,1,0,3,0,3,0,0,5,153,6,163,146,146,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
