document_id,company_id,company,FY,physical_page,source_pdf_sha256,page_width,page_height,raster_image_count,largest_raster_area_fraction,total_raster_area_fraction,full_page_raster,dominant_raster_image,native_text_present,estimated_dpi_width,estimated_dpi_height,estimated_dpi,dpi_status,skew_angle,skew_status,skew_method,skew_confidence,contrast,contrast_status,contrast_method,noise_speckle,noise_status,noise_method,blur,blur_status,blur_method,scan_quality,scan_quality_rule_version,measurement_status,analysis_resolution,preprocessing_version,provenance,reason_codes,image_index,image_xref,image_bbox
INE226A01021_2013,INE226A01021,Voltas Limited,2013,85,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,86,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,87,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,88,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,89,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,90,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,91,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,92,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,93,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,94,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,95,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,96,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,97,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,98,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,99,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,100,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,101,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,102,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,103,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,104,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,105,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,106,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,107,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,108,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,109,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,110,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,111,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,112,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,113,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,114,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,115,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,116,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,117,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,118,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,119,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,120,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,121,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,122,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,123,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,124,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,125,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,126,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,127,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,128,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,129,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,130,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,131,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,False,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,blank,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,132,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,0,0.0,0.0,False,,False,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,blank,source_shredded,,,
INE226A01021_2013,INE226A01021,Voltas Limited,2013,133,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,27,0.2192,0.8287,False,,True,200.0,200.0,200.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,5,0,"24.3,64.0,400.1,305.9"
INE226A01021_2013,INE226A01021,Voltas Limited,2013,134,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,28,0.2313,0.9031,False,,True,200.0,200.0,200.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,3,0,"32.3,32.3,375.7,311.7"
INE226A01021_2013,INE226A01021,Voltas Limited,2013,135,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,30,0.2233,0.8819,False,xref_590_idx_2,True,100.73,93.19,93.19,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,590,"0.0,274.5,308.1,575.1"
INE226A01021_2013,INE226A01021,Voltas Limited,2013,136,e21553df4c21f11c35ecbc9ae0fdbb7891057bcf2c93a874d06438c7448e3901,576.0,720.0,3,0.9539,0.975,True,xref_615_idx_0,True,165.62,104.52,104.52,measured,-0.4,measured,projection_profile_variance_v1,0.355,0.651,measured,interdecile_p95_p05_v1,0.0069,measured,median3x3_residual_v1,1823.47,measured,laplacian_variance_v1,unscored,none,measured,150,pm3_canonical_v1_150dpi_gray,scanned,source_shredded,0,615,"0.0,33.2,576.0,720.0"
INE226A01021_2017,INE226A01021,Voltas Limited,2017,1,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,595.0,842.0,1,0.9926,1.0,True,xref_797_idx_0,False,149.96,150.17,149.96,measured,-0.2,measured,projection_profile_variance_v1,0.522,0.1137,measured,interdecile_p95_p05_v1,0.0037,measured,median3x3_residual_v1,471.78,measured,laplacian_variance_v1,unscored,none,measured,150,pm3_canonical_v1_150dpi_gray,scanned,,0,797,"2.0,2.0,594.0,842.0"
INE226A01021_2017,INE226A01021,Voltas Limited,2017,2,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,576.24,720.08,6,0.4276,0.4456,False,xref_13_idx_0,False,130.22,129.91,129.91,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,partial_raster,,0,13,"138.3,218.0,576.2,623.1"
INE226A01021_2017,INE226A01021,Voltas Limited,2017,3,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,576.24,720.08,1,0.0704,0.0844,False,xref_22_idx_0,False,129.91,130.42,129.91,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,partial_raster,,0,22,"290.5,333.0,493.9,476.5"
INE226A01021_2017,INE226A01021,Voltas Limited,2017,4,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,576.24,720.08,0,0.0,0.0,False,,False,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,blank,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,5,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,576.24,720.08,3,0.1877,0.4375,False,xref_30_idx_0,False,129.77,129.92,129.77,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,partial_raster,,0,30,"44.4,200.6,362.3,445.5"
INE226A01021_2017,INE226A01021,Voltas Limited,2017,6,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,576.24,720.08,5,0.1085,0.4331,False,xref_38_idx_3,False,130.1,130.39,130.1,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,partial_raster,,3,38,"51.8,407.9,367.8,550.4"
INE226A01021_2017,INE226A01021,Voltas Limited,2017,7,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,576.24,720.08,0,0.0,0.0,False,,False,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,blank,,,,
