company_year_id,company,fiscal_year,discovered,downloaded,historical_url,population_source,population_source_sha256,source_row_or_index,evidence_source,evidence_locator,evidence_temporality,evidence_type,request_status,http_status,exception_type,retry_evidence,timestamp_evidence,invocation_evidence,failure_layer,reason_code,evidence_strength,historical_cause_status,notes
INE003F01015::FY2021,Muller & Phipps (India) Ltd.,2021,True,False,https://www.bseindia.com/bseplus/AnnualReport/501477/71240501477.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_445,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L445; cohort_reports.jsonl:L1041,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE003F01015::FY2022,Muller & Phipps (India) Ltd.,2022,True,False,https://www.bseindia.com/bseplus/AnnualReport/501477/74996501477_17_09_22.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_446,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L446; cohort_reports.jsonl:L1042,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE003F01015::FY2023,Muller & Phipps (India) Ltd.,2023,True,False,https://www.bseindia.com/xml-data/corpfiling/AttachHis/\adf6ec78-f2f7-49a1-b23d-b17095bd37bf.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_447,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L447; cohort_reports.jsonl:L1043,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004C01028::FY2014,Gujarat Cotex Ltd,2014,True,False,https://www.bseindia.com/bseplus/AnnualReport/514386/5143860314.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_454,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L454; cohort_reports.jsonl:L1046,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004C01028::FY2015,Gujarat Cotex Ltd,2015,True,False,https://www.bseindia.com/bseplus/AnnualReport/514386/5143860315.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_455,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L455; cohort_reports.jsonl:L1047,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004C01028::FY2016,Gujarat Cotex Ltd,2016,True,False,https://www.bseindia.com/bseplus/AnnualReport/514386/5143860316.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_456,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L456; cohort_reports.jsonl:L1048,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004C01028::FY2019,Gujarat Cotex Ltd,2019,True,False,https://www.bseindia.com/bseplus/AnnualReport/514386/5143860319.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_459,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L459; cohort_reports.jsonl:L1051,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004C01028::FY2020,Gujarat Cotex Ltd,2020,True,False,https://www.bseindia.com/bseplus/AnnualReport/514386/67967514386.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_460,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L460; cohort_reports.jsonl:L1052,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004C01028::FY2021,Gujarat Cotex Ltd,2021,True,False,https://www.bseindia.com/bseplus/AnnualReport/514386/70415514386.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_461,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L461; cohort_reports.jsonl:L1053,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004C01028::FY2022,Gujarat Cotex Ltd,2022,True,False,https://www.bseindia.com/bseplus/AnnualReport/514386/75773514386.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_462,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L462; cohort_reports.jsonl:L1054,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004C01028::FY2023,Gujarat Cotex Ltd,2023,True,False,https://www.bseindia.com/xml-data/corpfiling/AttachHis/\f3bf4100-a3d2-4276-a251-7608a0a21b04.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_463,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L463; cohort_reports.jsonl:L1055,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004E01016::FY2010,Span Divergent Limited,2010,True,False,https://www.bseindia.com/bseplus/AnnualReport/524727/5247270310.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_466,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L466; cohort_reports.jsonl:L1058,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004E01016::FY2011,Span Divergent Limited,2011,True,False,https://www.bseindia.com/bseplus/AnnualReport/524727/5247270311.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_467,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L467; cohort_reports.jsonl:L1059,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004E01016::FY2014,Span Divergent Limited,2014,True,False,https://www.bseindia.com/bseplus/AnnualReport/524727/5247270314.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_470,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L470; cohort_reports.jsonl:L1062,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004E01016::FY2015,Span Divergent Limited,2015,True,False,https://www.bseindia.com/bseplus/AnnualReport/524727/5247270315.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_471,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L471; cohort_reports.jsonl:L1063,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004E01016::FY2016,Span Divergent Limited,2016,True,False,https://www.bseindia.com/bseplus/AnnualReport/524727/5247270316.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_472,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L472; cohort_reports.jsonl:L1064,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004E01016::FY2019,Span Divergent Limited,2019,True,False,https://www.bseindia.com/bseplus/AnnualReport/524727/5247270319.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_475,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L475; cohort_reports.jsonl:L1067,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004E01016::FY2020,Span Divergent Limited,2020,True,False,https://www.bseindia.com/bseplus/AnnualReport/524727/66341524727.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_476,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L476; cohort_reports.jsonl:L1068,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004E01016::FY2021,Span Divergent Limited,2021,True,False,https://www.bseindia.com/bseplus/AnnualReport/524727/70919524727.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_477,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L477; cohort_reports.jsonl:L1069,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004E01016::FY2022,Span Divergent Limited,2022,True,False,https://www.bseindia.com/bseplus/AnnualReport/524727/77303524727.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_478,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L478; cohort_reports.jsonl:L1070,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE004E01016::FY2023,Span Divergent Limited,2023,True,False,https://www.bseindia.com/xml-data/corpfiling/AttachHis/\31ba45a3-e7e0-4f9d-b979-2915f1449d0e.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_479,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L479; cohort_reports.jsonl:L1071,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE005E01013::FY2010,Ekansh Concepts Limited,2010,True,False,https://www.bseindia.com/bseplus/AnnualReport/531364/5313640310.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_482,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L482; cohort_reports.jsonl:L1074,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE005E01013::FY2011,Ekansh Concepts Limited,2011,True,False,https://www.bseindia.com/bseplus/AnnualReport/531364/5313640311.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_483,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L483; cohort_reports.jsonl:L1075,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE005E01013::FY2014,Ekansh Concepts Limited,2014,True,False,https://www.bseindia.com/bseplus/AnnualReport/531364/5313640314.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_486,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L486; cohort_reports.jsonl:L1078,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE005E01013::FY2015,Ekansh Concepts Limited,2015,True,False,https://www.bseindia.com/bseplus/AnnualReport/531364/5313640315.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_487,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L487; cohort_reports.jsonl:L1079,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE005E01013::FY2016,Ekansh Concepts Limited,2016,True,False,https://www.bseindia.com/bseplus/AnnualReport/531364/5313640316.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_488,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L488; cohort_reports.jsonl:L1080,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE005E01013::FY2019,Ekansh Concepts Limited,2019,True,False,https://www.bseindia.com/bseplus/AnnualReport/531364/5313640319.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_491,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L491; cohort_reports.jsonl:L1083,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE005E01013::FY2020,Ekansh Concepts Limited,2020,True,False,https://www.bseindia.com/bseplus/AnnualReport/531364/67909531364.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_492,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L492; cohort_reports.jsonl:L1084,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE005E01013::FY2021,Ekansh Concepts Limited,2021,True,False,https://www.bseindia.com/bseplus/AnnualReport/531364/71882531364.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_493,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L493; cohort_reports.jsonl:L1085,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE005E01013::FY2022,Ekansh Concepts Limited,2022,True,False,https://www.bseindia.com/bseplus/AnnualReport/531364/77050531364.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_494,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L494; cohort_reports.jsonl:L1086,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
