document_id,physical_page,page_count,char_count,word_count,image_area_frac,text_area_frac,n_images,n_columns,orientation,page_width,page_height,kind,script,mojibake_ratio,dpi_estimate,cid_or_broken_text_indicator,u_fffd_indicator_unavailable,render_mode_ocr_layer_indicator,hidden_duplicate_text_indicator,evidence_status
INE226A01021_2024,410,460,2712,426,0.0,0.5481,0,3,0,576.0,720.0,digital,latin,0.00074,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,411,460,2174,343,0.0,0.4825,0,1,0,576.0,720.0,digital,latin,0.00276,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,412,460,1753,251,0.0,0.3806,0,3,0,576.0,720.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,413,460,2014,264,0.0,0.4175,0,3,0,576.0,720.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,414,460,1281,172,0.0,0.2619,0,2,0,576.0,720.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,415,460,2260,427,0.0,0.6475,0,3,0,576.0,720.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,416,460,1932,382,0.0,0.4906,0,3,0,576.0,720.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,417,460,2245,439,0.0,0.6369,0,3,0,576.0,720.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,418,460,1849,356,0.0,0.4725,0,3,0,576.0,720.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,419,460,2091,409,0.0,0.6,0,3,0,576.0,720.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,420,460,1943,372,0.0,0.4938,0,3,0,576.0,720.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,421,460,1829,338,0.0,0.5131,0,3,0,576.0,720.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,422,460,1882,325,0.0,0.42,0,3,0,576.0,720.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,423,460,1054,144,0.0,0.4619,0,3,0,576.0,720.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,424,460,2263,308,0.0,0.4969,0,3,0,576.0,720.0,digital,latin,0.00133,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,425,460,2641,411,0.0,0.6156,0,1,0,576.0,720.0,digital,latin,0.00265,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,426,460,1885,283,0.0,0.6462,0,3,0,576.0,720.0,digital,latin,0.00053,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,427,460,3787,590,0.0,0.6825,0,1,0,576.0,720.0,digital,latin,0.00185,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,428,460,1821,287,0.0,0.5587,0,2,0,576.0,720.0,digital,latin,0.0011,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,429,460,3252,480,0.0,0.6362,0,1,0,576.0,720.0,digital,latin,0.00277,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,430,460,2608,366,0.0,0.5962,0,1,0,576.0,720.0,digital,latin,0.00115,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,431,460,2120,328,0.0,0.5681,0,1,0,576.0,720.0,digital,latin,0.00141,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,432,460,1892,309,0.0,0.5606,0,3,0,576.0,720.0,digital,latin,0.00053,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,433,460,2265,345,0.0,0.6244,0,1,0,576.0,720.0,digital,latin,0.00088,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,434,460,4088,639,0.0,0.7069,0,1,0,576.0,720.0,digital,latin,0.00269,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,435,460,2248,349,0.0,0.5906,0,3,0,576.0,720.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,436,460,1781,282,0.0,0.5519,0,1,0,576.0,720.0,digital,latin,0.00112,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,437,460,3523,560,0.0,0.6119,0,3,0,576.0,720.0,digital,latin,0.00057,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,438,460,1971,311,0.0,0.5219,0,3,0,576.0,720.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,439,460,0,0,0.0006,0.0,1,1,0,576.0,720.0,blank,unknown,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,440,460,243,29,1.0,0.0569,20,1,0,576.0,720.0,hybrid,latin,0.0,180,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,441,460,3020,482,0.0,0.625,0,1,0,557.0,737.0,digital,latin,0.00033,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,442,460,3828,617,0.0,0.7319,0,1,0,557.0,737.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,443,460,4218,619,0.0,0.7512,0,1,0,557.0,737.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,444,460,3189,528,0.0,0.6656,0,1,0,557.0,737.0,digital,latin,0.00031,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,445,460,3183,508,0.0,0.6781,0,1,0,557.0,737.0,digital,latin,0.00126,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,446,460,3738,555,0.0,0.7581,0,1,0,557.0,737.0,digital,latin,0.00107,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,447,460,4123,683,0.0,0.7394,0,1,0,557.0,737.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,448,460,3409,564,0.0,0.7225,0,1,0,557.0,737.0,digital,latin,0.00205,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,449,460,2286,355,0.0525,0.4575,1,3,0,557.0,737.0,digital,latin,0.00481,102,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,450,460,3274,512,0.0,0.6331,0,2,0,557.0,737.0,digital,latin,0.00061,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,451,460,2258,363,0.0,0.63,0,2,0,557.0,737.0,digital,latin,0.0031,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,452,460,2742,462,0.0,0.7019,0,1,0,557.0,737.0,digital,latin,0.00109,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,453,460,3666,586,0.0,0.7356,0,1,0,557.0,737.0,digital,latin,0.00027,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,454,460,1403,216,0.0,0.3081,0,1,0,557.0,737.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,455,460,3263,505,0.0,0.7075,0,1,0,557.0,737.0,digital,latin,0.00153,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,456,460,3412,536,0.0,0.7212,0,1,0,557.0,737.0,digital,latin,0.00293,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,457,460,1971,316,0.0,0.3969,0,1,0,557.0,737.0,digital,latin,0.00254,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,458,460,2324,317,0.0,0.6162,0,3,0,557.0,737.0,digital,latin,0.00602,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2024,459,460,1028,155,0.0,0.3531,0,3,0,557.0,737.0,digital,latin,0.00194,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,0,499,1874,227,1.0,0.6262,1,1,0,595.3,841.9,digital,latin,0.0,301,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,1,499,112,13,1.0,0.2244,5,2,0,576.0,720.0,scanned,latin,0.0,70,False,UNKNOWN,True,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,2,499,203,35,1.0,0.1431,4,1,0,576.0,720.0,hybrid,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,3,499,999,160,1.0,0.295,8,1,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,4,499,2243,315,1.0,0.5475,2,2,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,5,499,1754,234,1.0,0.3794,2,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,6,499,121,20,1.0,0.27,6,2,0,576.0,720.0,hybrid,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,7,499,1962,271,0.5563,0.3831,6,2,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,8,499,30,5,1.0,0.315,2,1,0,576.0,720.0,scanned,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,9,499,0,0,1.0,0.0,2,1,0,576.0,720.0,scanned,unknown,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,10,499,1778,250,0.3387,0.4944,3,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,11,499,622,85,0.3375,0.4006,9,2,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,12,499,1603,213,0.4487,0.4506,8,1,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,13,499,1777,259,0.25,0.5206,15,2,0,576.0,720.0,digital,latin,0.0,97,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,14,499,1267,173,0.2944,0.4531,8,2,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,15,499,1386,204,0.265,0.3894,12,3,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,16,499,2344,334,0.3875,0.5863,4,3,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,17,499,3257,447,0.3688,0.6412,5,2,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,18,499,365,62,1.0,0.1894,7,2,0,576.0,720.0,hybrid,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,19,499,3619,512,1.0,0.6987,7,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,20,499,1931,262,0.2362,0.465,53,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,21,499,2881,388,0.1625,0.6369,6,3,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,22,499,2284,320,0.1625,0.66,5,3,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,23,499,2030,287,0.395,0.4281,4,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,24,499,42,5,0.425,0.4263,1,1,0,576.0,720.0,scanned,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,25,499,338,48,0.725,0.17,3,3,0,576.0,720.0,hybrid,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,26,499,2265,305,0.1187,0.525,2,2,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,27,499,1112,148,0.225,0.2769,5,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,28,499,2464,323,0.1187,0.5275,2,2,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,29,499,1537,192,0.2412,0.35,4,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,30,499,1787,228,0.1187,0.4587,2,1,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,31,499,753,96,0.4612,0.1969,7,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,32,499,2235,277,0.3375,0.4869,3,2,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,33,499,1307,161,0.3613,0.3081,7,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,34,499,1140,145,0.4375,0.2919,3,1,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,35,499,871,110,0.4713,0.2381,8,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,36,499,1350,166,0.3494,0.3556,5,1,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,37,499,579,81,0.4838,0.1556,9,2,0,576.0,720.0,hybrid,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,38,499,273,47,0.3187,0.1862,5,1,0,576.0,720.0,hybrid,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,39,499,394,58,0.3194,0.1219,6,1,0,576.0,720.0,hybrid,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,40,499,29,4,1.0,0.2888,2,1,0,576.0,720.0,scanned,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,41,499,0,0,1.0,0.0,2,1,0,576.0,720.0,scanned,unknown,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,42,499,1690,211,0.1613,0.485,3,1,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,43,499,2010,261,0.2144,0.4487,5,2,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,44,499,2647,346,0.2144,0.5413,4,2,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,45,499,2579,326,0.2037,0.56,5,2,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,46,499,17,2,1.0,0.1744,2,1,0,576.0,720.0,scanned,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,47,499,0,0,1.0,0.0,2,1,0,576.0,720.0,scanned,unknown,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,48,499,1878,232,0.1187,0.5719,2,1,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,49,499,2003,240,0.1187,0.5006,3,3,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,50,499,2138,291,0.2181,0.6006,7,1,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,51,499,1161,155,0.655,0.3069,8,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,52,499,57,8,1.0,0.2925,2,1,0,576.0,720.0,scanned,latin,0.0,96,False,UNKNOWN,True,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,53,499,0,0,1.0,0.0,2,1,0,576.0,720.0,scanned,unknown,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,54,499,1394,173,0.175,0.4906,6,1,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,55,499,2014,233,0.1187,0.5931,3,3,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,56,499,1490,182,0.2462,0.46,3,2,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,57,499,1972,241,0.1187,0.5513,3,3,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,58,499,1208,169,0.26,0.4944,15,1,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,59,499,589,95,0.3525,0.2662,4,3,0,576.0,720.0,hybrid,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,60,499,1320,166,0.3331,0.4369,14,3,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,61,499,565,81,0.1338,0.2244,4,3,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,62,499,2809,365,0.16,0.5837,3,1,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,63,499,514,80,0.1187,0.2919,3,3,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,64,499,771,106,0.8588,0.1625,3,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,65,499,1263,149,0.5587,0.3394,4,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,66,499,2038,266,0.2562,0.5238,3,1,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,67,499,934,140,0.3187,0.245,6,1,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,68,499,835,125,0.1187,0.1394,2,3,0,576.0,720.0,digital,latin,0.00359,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,69,499,1912,263,0.3219,0.3862,5,2,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,70,499,2532,338,0.2244,0.4888,3,2,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,71,499,891,102,0.5175,0.2619,4,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,72,499,1606,211,0.2975,0.4594,3,2,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,73,499,1685,235,0.27,0.3894,4,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,74,499,1969,239,0.27,0.4775,3,2,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,75,499,818,108,0.35,0.2306,9,3,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,76,499,1162,152,0.4037,0.285,11,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,77,499,449,56,0.6006,0.1338,7,2,0,576.0,720.0,hybrid,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,78,499,1028,133,0.4113,0.2656,13,3,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,79,499,760,89,0.3837,0.225,12,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,80,499,590,70,0.3844,0.1862,11,3,0,576.0,720.0,hybrid,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,81,499,866,112,0.3656,0.275,14,2,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,82,499,963,136,0.4113,0.2362,11,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,83,499,712,78,0.545,0.23,4,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,84,499,1845,247,0.2288,0.5131,3,2,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,85,499,2247,311,0.1187,0.5256,3,3,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,86,499,1879,255,0.3319,0.4288,4,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,87,499,1904,229,0.1806,0.4612,4,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,88,499,1671,224,0.2562,0.4487,3,1,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,89,499,2736,381,0.1187,0.5069,3,3,0,576.0,720.0,digital,latin,0.0,72,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,90,499,2665,370,0.27,0.51,3,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE226A01021_2025,91,499,1177,143,0.2013,0.3756,4,3,0,576.0,720.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
